,Comentario,Texto limpio
1767,"Excelente lugar cultural, digno espacio para encontrarnos con el arte.",excelente cultural digno espacio encontrarnos arte
1768,"La exposicion esta preciosa, arte plastica mexicana de excelente calidad",exposicion preciosa arte plastica mexicana excelente calidad
1769,"Lugar lleno de historia, la entrada esta en aproximadamente $60 pesos mexicanos los cuales esta bastante bien por toda la informacion que aprendes.",lleno historia entrada pesos mexicanos informacion aprendes
1770,"Es indispensable que visiten este lugar, excelente espacio de exposiciones, muy tranquilo y emblemático",indispensable visiten excelente espacio exposiciones tranquilo emblemático
1771,"Por fuera esta imprecionante
Las salas esculturales son bellas el costo para la entrada esta accesible yo solo he visto fotos de el lugar no me he dado el tiempo para entrar",imprecionante salas esculturales bellas costo entrada accesible visto fotos entrar
1772,"Tuve suerte de escuchar la explicación de las pinturas, vaya genialidad, recomendado",suerte escuchar explicación pinturas genialidad recomendado
1773,"Imperdible lugar, los murales son increíbles. Vale la pena un tour con guía para entender todo",imperdible murales increíbles vale pena tour guía entender
1774,"Un museo con mucha historia. Recomendado para toda la familia. Se disfruta mejor por la mañana, para los cafeteros hay una cafetería dentro del museo. Se recomienda revisar su página web para ver qué exposición hay previamente. Tiene baños y lugares donde descansar. Precios accesibles.",museo historia recomendado familia disfruta mañana cafeteros cafetería museo recomienda revisar página web exposición previamente baños lugares descansar precios accesibles
1775,Excelente arquitectura y un lugar sumamente tranquilo.,excelente arquitectura sumamente tranquilo
1776,Maravillosa arquitectura y pinturas. Es parte de nuestra historia y no te lo puedes perder,maravillosa arquitectura pinturas historia puedes perder
1777,"Un maravilloso recinto histórico donde la combinación de arte y cultura se mezclan de manera asombrosa.
Las exposiciones albergadas son nutritivas.
El hombre de fuego sin duda es sublime por su simbolismo.
La arquitectura refleja un simbolismo y misticismo excepcional.",maravilloso recinto histórico combinación arte cultura mezclan asombrosa exposiciones albergadas nutritivas hombre fuego duda sublime simbolismo arquitectura refleja simbolismo misticismo excepcional
1778,"Muy bonito edificio muy cuidado, recomendable para conocer",bonito edificio cuidado recomendable
1779,Excelente lugar turístico para elaborar un comercial,excelente turístico elaborar comercial
1780,"Excelente lugar histórico, el guía muy dinámico y agradable.",excelente histórico guía dinámico agradable
1781,Un lugar increíble! Es museo y representa un símbolo importante para guadalajara!,increíble museo representa símbolo importante guadalajara
1782,"Hermoso y majestuoso lugar lleno de arte, historia y encantos guardados !",hermoso majestuoso lleno arte historia encantos guardados
1783,"Ir con 3 horas al menos, muchas exposiciones y murales con guías cada determinado tiempo",exposiciones murales guías determinado
1784,Es un lugar hermoso en el centro histórico y muy limpio,hermoso centro histórico limpio
1785,"Los murales están hermosos. Se requiere de tiempo y un excelente guía para que se valoren más aún y se entienda lo complejo de algunos.

Tal vez porque me tocó un día lluvioso, la sensación de tranquilidad y relajación en todo el lugar fue padrísima.",murales hermosos requiere excelente guía valoren entienda complejo tocó lluvioso sensación tranquilidad relajación padrísima
1786,"Es un lugar lleno de historia, arte, cultura y creatividad.",lleno historia arte cultura creatividad
1787,"Abierto al publico. Salas de exhibicion cine, hermoso lugar no dejes de visitarlo ya no tiene niños. Es un santuario de cultura.",abierto publico salas exhibicion cine hermoso dejes visitarlo niños santuario cultura
1788,"Amé este lugar. De gran contenido cultural e histórico. Cuando entras por primera vez es imponente el interior. Gran trabajo hizo el muralista. Los murales tienen un gran detalle y deben ser analizados con ojo crítico. Me tocó un guía excelente, el tiempo pasó volando, le apasiona el tema, desafortunadamente no recuerdo su nombre. Nos llevó a conocer de manera somera la crítica al sistema que hacía Orozco. Definitivamente la visita no hubiera sido la misma sin ese guía.",amé contenido cultural histórico entras imponente interior muralista murales detalle analizados ojo crítico tocó guía excelente pasó volando apasiona tema desafortunadamente recuerdo nombre llevó somera crítica sistema hacía orozco definitivamente visita guía
1789,"Emblemático y lleno de historia muy interesantes ,aquí fue donde se conoció x primera ves la tradicional jericalla echa x la cocinera del ospicio de origen español",emblemático lleno historia interesantes conoció x ves tradicional jericalla echa x cocinera ospicio origen español
1790,"Me encantó, muy cultural por su historia y la gente que atiende las salas muy amable.",encantó cultural historia gente atiende salas amable
1791,"Es un lugar al que debes de ir muchas veces para poder ver todo el lugar Y disfrutarlo así como ir con tiempo para conocerlo, hay horarios en los cuales las personas que trabajan en el hospicio dan una plática sobre lo que significan los murales de jose Clemente Orozco y aunque ya la hayas escuchado en una ocasión dependiendo del día la da diferente persona y cada una aporta algo complemente diferente a la otra. Es un lugar hermoso patrimonio cultural de la humanidad",debes disfrutarlo conocerlo horarios personas hospicio plática significan murales jose clemente orozco escuchado ocasión dependiendo persona aporta complemente hermoso patrimonio cultural humanidad
1792,Buenas exposiciones! Lindo lugar,exposiciones lindo
1793,"Es uno de mis lugares favoritos de Guadalajara, no te puedes ir sin conocerlo, constantemente hay recorridos guiados en español y en inglés, con datos históricos bastante importantes e información sobre los murales de José Clemente Orozco; además de las variadas exposiciones, hay un café y un cine de los cuales puedes disfrutar",lugares favoritos guadalajara puedes conocerlo constantemente recorridos guiados español inglés datos históricos importantes información murales josé clemente orozco variadas exposiciones café cine puedes disfrutar
1794,"Un Lugar extraordinario para Visitar en Guadalajara, mucha Historia y cultura, arquitectura en un solo Lugar.",extraordinario visitar guadalajara historia cultura arquitectura
1795,Muy interesante,interesante
1796,"Hermoso hace muchos años que no lo visitaba, recomendado",hermoso años visitaba recomendado
1797,"Maravillosa arquitectura, engalanada con los murales fascinantes",maravillosa arquitectura engalanada murales fascinantes
1798,"Lugar super bonito y tradicional para conocer en Guadalajara, si quieres conocerlo a fondo pide a un guía que te de la explicación de todos los murales de Orozco, también hay exposiciones temporales y una cafeteria con productos bastante ricos.",super bonito tradicional guadalajara quieres conocerlo fondo pide guía explicación murales orozco exposiciones temporales cafeteria productos ricos
1799,espectacular... por cierto los martes es gratis,espectacular martes gratis
1800,"Un lugar sin igual, excelente arquitectura y atención del personal",excelente arquitectura atención personal
1801,Un lugar que no puedes dejar de visitar.,puedes dejar visitar
1802,"Hermoso lugar, los murales impresionantes.",hermoso murales impresionantes
1803,Es un lugar donde puedes mirar lo q se asé muchas artesanías de Jalisco te invito y conprevalo,puedes mirar q asé artesanías jalisco invito conprevalo
1804,"Muy bello, y acogedor lo recomiendo 100%",bello acogedor recomiendo
1805,"Hermoso lugar, su historia, sus exposiciones, sus murales, todo lo hacen un lugar que no puedes pasar por alto para visitar cuando estés en Guadalajara. Procuren llegar temprano para que tengan tiempo suficiente para recorrer y admirar cada una de las partes que lo componen 😍🤗",hermoso historia exposiciones murales puedes pasar alto visitar guadalajara procuren llegar suficiente recorrer admirar partes componen 
1806,Un lugar histórico que no debe faltar en la visita a Guadalajara,histórico faltar visita guadalajara
1807,"Es un lugar hermoso para visitar, tiene murales artísticos y seguido hay exposiciones de arte, un lugar con mucha cultura perfecto para turistear",hermoso visitar murales artísticos seguido exposiciones arte cultura perfecto turistear
1808,"Una gran emoción sentí al conocer estos hermosos murales.  Las exposiciones muy extraordinarias.
Para los visitantes: los invito a leer e informarse antes de visitar este hermoso lugar impregnado de cultura e historia.",emoción sentí hermosos murales exposiciones extraordinarias visitantes invito leer informarse visitar hermoso impregnado cultura historia
1809,"Nunca había ido allí, pero realmente me quedaron ganas de volver a visitarlo, y más aún porque fui con la mujer de mi vida 💖",ido realmente quedaron ganas volver visitarlo mujer vida 
1810,Excelente para pasar una mañana completa admirando y conociendo todo el maravilloso arte que se encuentra ahí,excelente pasar mañana completa admirando conociendo maravilloso arte
1811,"Mi lugar favorito de Guadalajara.
Muy icónico.",favorito guadalajara icónico
1812,Espacio increíblemente maravilloso y más que se presta para eventos culturales y de arquitectura,espacio increíblemente maravilloso presta eventos culturales arquitectura
1813,Es un lugar maravilloso con una construcción impresionante,maravilloso construcción impresionante
1814,"Extraordinario  lugar... Excelente museo, con bastante historia en cada una de sus pinturas de Orozco  que lo caracterizan. Como  patrimonio de la humanidad , 100% recomendable, donde no puede uno como turista dejar de asistir cuando visitas Guadalajara..",extraordinario excelente museo historia pinturas orozco caracterizan patrimonio humanidad recomendable turista dejar asistir visitas guadalajara
1815,Es un histórico lugar lleno de obras de arte e historias que te conmueven. Recomiendo leer previamente la historia del hospicio para disfrutar de la visita. El personal que te da los recorridos es muy atento. Las obras de Orozco simplemente impresionantes. Este lugar es un must en Guadalajara.,histórico lleno obras arte historias conmueven recomiendo leer previamente historia hospicio disfrutar visita personal recorridos atento obras orozco simplemente impresionantes must guadalajara
1816,"El hospicio es hermoso, aunque en estos días esté cerrado por la pandemia. Ojalá pronto podamos entrar para ver las pinturas de Clemente Orozco",hospicio hermoso cerrado pandemia ojalá podamos entrar pinturas clemente orozco
1817,Magnífico para disfrutar una buena caminata por la ciudad,magnífico disfrutar caminata ciudad
1818,Magnífico lugar para apreciar los murales de Orozco,magnífico apreciar murales orozco
1819,"Excelente patrimonio cultural, es un deleite disfrutar de nuestra cultura y del legado de uno de nuestros grandes maestro en los murales y en la arquitectura",excelente patrimonio cultural deleite disfrutar cultura legado maestro murales arquitectura
1820,uno de los lugares más asombrosos a los que he ido en mi vida.,lugares asombrosos ido vida
1821,"Recinto cultural de alto valor histórico. La mayor parte del acervo pictórico del oriundo de Zapotlán el Grande, José Clemente Orozco, se encuentra ahí. Es un lugar que llena de encanto y asombro por lo monumental que es. De una rica y excelsa arquitectura. Deja un grato recuerdo que no se borrará jamás. Para el turista? Imperdible en una visita a la ciudad de Guadalajara. Para la gente local? Sencillamente hay que visitarlo, parte muy importante de nuestra historia como habitantes de la Perla Tapatía y que debemos conocer.",recinto cultural alto histórico acervo pictórico oriundo zapotlán grande josé clemente orozco llena encanto asombro monumental rica excelsa arquitectura deja grato recuerdo borrará jamás turista imperdible visita ciudad guadalajara gente local sencillamente visitarlo importante historia habitantes perla tapatía debemos
1822,"Excelente museo para caminar entre jardines, tomar café, ver una película o asistir a sus numerosas exposiciones y ver el galardonado mural de la cúpula que hicieron patrimonio de la humanidad.",excelente museo caminar jardines tomar café película asistir numerosas exposiciones galardonado mural cúpula patrimonio humanidad
1823,Excelente y hermoso lugar de perspectiva artísticas.,excelente hermoso perspectiva artísticas
1824,"Es el museo más grande que he conocido en toda mi vida. Los murales de Orozco son impresionantes y el museo siempre cuenta con exposiciones temporales que no dejan indiferente al espectador, siempre hay una de interés.",museo grande conocido vida murales orozco impresionantes museo exposiciones temporales dejan indiferente espectador interés
1825,"Excelente, solo no estaba abierta la sala principal!",excelente abierta sala principal
1826,"Un precioso museo, me encantó la explicación que dan sobre las pinturas y cuadros que hay, nunca había entrado no sabía todo lo que tenía el museo, les recomiendo que lo visiten, no sé arrepentirán. Se aprende mucho en un museo tan bonito y completo.",precioso museo encantó explicación pinturas cuadros entrado sabía museo recomiendo visiten arrepentirán aprende museo bonito completo
1827,"De los mejores museos en Guadalajara, lo mejor del lugar sin duda los murales, que si vas con el guía, se vuelven más increíbles, además siempre con exposiciones de talla mundial, muy interesantes e inigualables, el personal muy atento y amable, el precio por acceso muy bajo, sin duda ampliamente recomendo.",mejores museos guadalajara duda murales vas guía vuelven increíbles exposiciones talla mundial interesantes inigualables personal atento amable precio acceso duda ampliamente recomendo
1828,"Excelente punto cultural, muy buenas las explicaciones y sobretodo la implementación de la tecnología, las explicaciones por medio de QR mejoran la experiencia, y también incluyen lenguaje de señas en sus videos de explicación.",excelente punto cultural explicaciones sobretodo implementación tecnología explicaciones qr mejoran experiencia incluyen lenguaje señas videos explicación
1829,"Un lugar increíble, imperdible si vas a Guadalajara definitivamente!",increíble imperdible vas guadalajara definitivamente
1830,Bastante agresivas y desatentas las cuidadoras muy pero muy mal lastima que el lugar es tan hermoso,agresivas desatentas cuidadoras lastima hermoso
1831,Muy bello lugar,bello
1832,"Arquitectura neoclásica mexicana, hermosos murales y exposiciones excepcionales!",arquitectura neoclásica mexicana hermosos murales exposiciones excepcionales
1833,Un lugar para conocer nuestra ciudad,ciudad
1834,"Precioso. Parada obligada en Guadalajara. Ya sólo merece la pena por ir a ver la obra de Orozco, pero igual tenían exposiciones temporales impresionantes. A nivel arquitectónico el sitio es una pasada, es un lugar para caminar por horas y disfrutar sus espacios. También fuera del Hospicio hay una instalación artística de lo más extraña y preciosa.",precioso parada obligada guadalajara merece pena obra orozco exposiciones temporales impresionantes nivel arquitectónico sitio caminar disfrutar espacios hospicio instalación artística extraña preciosa
1835,"Siendo este uno de los pocos museos que ofrece la ciudad de Guadalajara y al ser un recinto tan importante incluso declarado Patrimonio de la Nación me parece una pena que el gobierno cobre a sus habitantes  por acceder.

Dejando fuera el cobro, el lugar vale la pena totalmente la pena.

Arquitectura, murales, esculturas y más manifestaciones se pueden encontrar dentro. Tanto para adultos como para niños pues suelen tener salas y eventos dedicadas a los más pequeños.",museos ofrece ciudad guadalajara recinto importante declarado patrimonio nación pena gobierno cobre habitantes acceder dejando cobro vale pena totalmente pena arquitectura murales esculturas manifestaciones encontrar adultos niños suelen salas eventos dedicadas pequeños
1836,"Es un lugar histórico y muy bien cuidado!! Sobre todo porque el guía de turistas que tienen ahí te va explicando a detalle cada una de las pinturas plasmadas sobre cada muro, te hace entrar a cada pieza pictórica como si la estuvieses viviendo en ese momento mientras te van dando la reseña de la misma!! Es una experiencia increíble!!",histórico cuidado guía turistas explicando detalle pinturas plasmadas muro entrar pieza pictórica viviendo dando reseña experiencia increíble
1837,"Visita obligada. Recomiendo que escuchen la explicación del recorrido. Tomen el tiempo para visitar todos los rincones y jardines. Pasen tiempo de calidad aprendiendo, el lugar no deja de  sorprender. Gran patrimonio de la humanidad. Yo he ido Muchas veces y siempre hay algo nuevo que aprender.",visita obligada recomiendo escuchen explicación recorrido tomen visitar rincones jardines pasen calidad aprendiendo deja sorprender patrimonio humanidad ido aprender
1838,Tiene una buena reseña cultural con sólo verla. La visité hace tanto tiempo y sigue conservando su belleza. Lo recomiendo.,reseña cultural verla visité conservando belleza recomiendo
1839,"Su arquitectura es impresionante
Te transporta al pasado colonial de México
lo que me hubiera encantado sería pasajes que contarán la historia del hospicio pero no las hay
Pero no importa porque realmente es bello lugar y se respira una paz majestuosa",arquitectura impresionante transporta colonial méxico encantado pasajes contarán historia hospicio importa realmente bello respira paz majestuosa
1840,"Indispensable en una visita a Guadalajara, cuánta con frescos de Clemente Orozco, que son dignos de apreciar durante varias horas, además de diferentes exposiciones tanto de la colección propia del hospicio como exposiciones temporales",indispensable visita guadalajara frescos clemente orozco dignos apreciar exposiciones colección hospicio exposiciones temporales
1841,Sin palabras uno de los murales más impresionantes que eh podido ver.,palabras murales impresionantes eh podido
1842,Un lugar imperdible si visitas el centro de la ciudad. Los murales de Orozco no sólo son asombrosos por su belleza sino que también están llenos de significado. Las exposiciones comúnmente son de gran calidad y la arquitectura del complejo es en sí misma una obra de arte. Definitivamente muy recomendable la visita.,imperdible visitas centro ciudad murales orozco asombrosos belleza llenos significado exposiciones comúnmente calidad arquitectura complejo obra arte definitivamente recomendable visita
1843,"Simplemente un lugar imperdible en Guadalajara, ubicado en el Centro y parte del Patrimonio Mundial, legado de uno de los benefactores más importantes de la Ciudad.",simplemente imperdible guadalajara ubicado centro patrimonio mundial legado benefactores importantes ciudad
1844,Muy bueno pero no cuentan con terminal para pagar,cuentan terminal pagar
1845,"Excelente atracción tradicional tapatía, es una visita obligada el acostarse para ver los murales y perderse mientras exploras por las diferentes exposiciones que cubre el recinto, cuyas varían dependiendo de la temporada.",excelente atracción tradicional tapatía visita obligada acostarse murales perderse exploras exposiciones cubre recinto cuyas varían dependiendo temporada
1846,"Marzo 2021. Este edificio fue Designado por la UNESCO como patrimonio de la humanidad.  Fue construido durante el tiempo de la independencia.

Por su estructura arquitectónica fue cárcel, un fuerte y fue un centro de atención para atender a niños desvalidos que en su momento Juan Ruiz de cabañas y Crespo Consideró que fue una de las prioridades importantes para atender en esa época.

El edificio cuenta con diversas exposiciones temporales y permanentes. Tanto en espacios cerrados como abiertos. cuenta con servicio de guías para recorrer este edificio los cuales a través de los años han adquirido un vasto conocimiento de la obra Cumbre del muralista mexicano Orozco.

Tiene servicio de baños, cafetería, librería,  servicio de vigilancia, accesos para personas que padecen alguna discapacidad motora.

Este edificio de más es un centro cultural que imparte diversos talleres cursos y diplomados de arte música y danza; además se puede estudiar licenciatura en artes escénicas.

Cuenta con una sala de cine donde exponen algunos cortometrajes.

Recomiendo visitar una exposición permanente de los bosquejos de Orozco así como la exposición de los bosquejos previos a la construcción del hospicio Cabañas ya que cuenta con material interactivo.

Nuevamente Abre de martes a domingo en un horario de 9 a 6 de la tarde. El martes el acceso es gratuito se solicita un boleto en la taquilla para poder entrar.b el acceso tiene sus medidas ante el covid19.",marzo edificio designado unesco patrimonio humanidad construido independencia estructura arquitectónica cárcel fuerte centro atención atender niños desvalidos juan ruiz cabañas crespo prioridades importantes atender época edificio diversas exposiciones temporales permanentes espacios cerrados abiertos servicio guías recorrer edificio años adquirido vasto conocimiento obra cumbre muralista mexicano orozco servicio baños cafetería librería servicio vigilancia accesos personas padecen discapacidad motora edificio centro cultural imparte diversos talleres cursos diplomados arte música danza estudiar licenciatura artes escénicas sala cine exponen cortometrajes recomiendo visitar exposición permanente bosquejos orozco exposición bosquejos previos construcción hospicio cabañas material interactivo nuevamente abre martes domingo horario martes acceso gratuito solicita boleto taquilla entrarb acceso medidas covid
1847,"Hermoso lugar lleno de historia, secretos y cultura. Importantísimo para Guadalajara. Con tu credencial del INE recibes descuento en tu entrada, puedes preguntar por los horarios de los guías para que conozcas más a fondo las obras pintadas en sus muros. Cuenta con salones para exposiciones de arte. Baños limpios y funcionales, un café dentro y también un restaurante bar.",hermoso lleno historia secretos cultura importantísimo guadalajara credencial ine recibes descuento entrada puedes preguntar horarios guías conozcas fondo obras pintadas muros salones exposiciones arte baños limpios funcionales café restaurante bar
1848,Hermoso Museo,hermoso museo
1849,"De los mejores museos de Jalisco. Es una parada obligatoria para cualquier turista 😊
Hay mucha historia y arquitectura en este lugar",mejores museos jalisco parada obligatoria turista  historia arquitectura
1850,Gran lugar histórico e interesante para los amantes de la historia,histórico interesante amantes historia
1851,El lugar es realmente bonito y muy grande lastima las condiciones de baños que estaban muy insalubres,realmente bonito grande lastima condiciones baños insalubres
1852,Buen lugar para conocer más de Guadalajara,guadalajara
1853,"Excelente museo, patrimonio de la humanidad, ya sea para apreciar las exposiciones temporales, las permanentes, o los murales de Orozco, 100% recomendable, donde no puede uno como turista dejar de ir. Los Martes es entrada gratis al público en general.",excelente museo patrimonio humanidad apreciar exposiciones temporales permanentes murales orozco recomendable turista dejar martes entrada gratis público
1854,"Excelentes pinturas y bastante historia, antes era un Hospicio donde había muchos niños desamparados era el Hospicio Cabañas, y ahora es el centro cultural Cabañas, ahí se imparten clases de danza, actuación, pintura y algo más.",excelentes pinturas historia hospicio niños desamparados hospicio cabañas centro cultural cabañas imparten clases danza actuación pintura
1855,"Siempre que paso por ahí, una nueva experiencia y lo veo desde otra perspectiva",paso experiencia veo perspectiva
1856,"Es un museo descomunal, les recomiendo muchísimo que lleguen a una visita guiada (yo llegué a las 5 y agarré la última). Los murales de Orozco están impresionantes y la arquitectura del lugar es fenomenal. Ampliamente recomendable, no dejen de visitarlo!!",museo descomunal recomiendo muchísimo lleguen visita guiada llegué agarré murales orozco impresionantes arquitectura fenomenal ampliamente recomendable dejen visitarlo
1857,"Cada que vengo a Guadalajara, se convierte en una visita obligada. Los murales y las exposiciones son muy buenas. Me gusta como los guías llevan las explicaciones, el hecho de poder apreciar las obras de José Clemente Orozco, es algo que siempre valdrá la pena",vengo guadalajara convierte visita obligada murales exposiciones gusta guías llevan explicaciones apreciar obras josé clemente orozco valdrá pena
1858,"Es increíble el espacio que ocupa este edificio, es enorme y la distribución es increíble, la cúpula y la arquitectura es muy increíble, se desconecta uno prácticamente del mundo exterior! La galería de arte que me tocó de exposición fue fascinante, si vienen a Guadalajara, este debe ser un lugar que deben visitar.",increíble espacio ocupa edificio enorme distribución increíble cúpula arquitectura increíble desconecta prácticamente mundo exterior galería arte tocó exposición fascinante vienen guadalajara visitar
1859,"Es un lugar imprescindible para alguien que vidita Guadalajara. Sus jardines, pasillos y arquitectura son tranquilizadores. Es increible pensar que este en medio de la ciudad, dentro del recinto te sientes apartado de todo. Su obra principal, que son los murales de Orozco, es una de las obras mas hermosas que he visto, son hipnotizantes. Si estas en Guadalajara, minimo le tienes que dedicar de 3 a 4 horas a este lugar.",imprescindible alguien vidita guadalajara jardines pasillos arquitectura tranquilizadores increible pensar ciudad recinto sientes apartado obra principal murales orozco obras hermosas visto hipnotizantes guadalajara minimo dedicar
1860,"Sede cultural tapatía por excelencia. Lugar de variables y excelentes exposiciones de arte, de arquitectura admirable y hogar de algunas de las mejores obras de arte del pintor y maestro José Clemente Orozco. Tiene que ser una visita obligada tanto para turistas como para locales.",sede cultural tapatía excelencia variables excelentes exposiciones arte arquitectura admirable hogar mejores obras arte pintor maestro josé clemente orozco visita obligada turistas locales
1861,"Interesante, lo mejor el mural de Orozco",interesante mural orozco
1862,"Hospicio Cabañas, un lugar en Guadalajara totalmente dedicado al Arte y la Cultura. No sé puede dejar de visitar. Varios Patios, Salas Temporales de Exposición, Murales del Maestro José Clemente Orozco. Salas de Cine con documentales espectaculares. Una cafetería en el interior. Para recomendar. Excelente.",hospicio cabañas guadalajara totalmente dedicado arte cultura dejar visitar patios salas temporales exposición murales maestro josé clemente orozco salas cine documentales espectaculares cafetería interior recomendar excelente
1863,Uno de los recintos para la cultura y las artes más importantes de Guadalajara.,recintos cultura artes importantes guadalajara
1864,Un bonito recinto histórico que definitivamente vale la pena conocer,bonito recinto histórico definitivamente vale pena
1865,Un gran museo y con una buena biblioteca.,museo biblioteca
1866,"Los murales de Clemente Orozco es de lo mas bello que podrás observar en America. Sin embargo el guía narrador hace magia pura al contarte la historia de cada mural con un estilo muy particular, divertido y con toda la escencia de un Tapatío de antaño (aparta un poco de dinero para dejarle propina, que de verdad la merece). Ya que termine la explicación puedes comenzar a explorar el sitio por ti mismo (hay un museo de pintura oculto bastante interesante). Los martes la entrada es gratis, y si eres estudiante te cobran solo la mitad cualquier día.",murales clemente orozco bello podrás observar america guía narrador magia pura contarte historia mural estilo particular divertido escencia tapatío aparta dinero dejarle propina merece termine explicación puedes comenzar explorar sitio museo pintura oculto interesante martes entrada gratis estudiante cobran mitad
1867,Hoy en día es un museo de arte plásticas,museo arte plásticas
1868,"Muy bonito recorrido y cuentan muy bien las historias, todos muy atentos",bonito recorrido cuentan historias atentos
1869,"Es un lugar muy bonito y pintoresco, vale la pena conocerlo, eso si, para estacionarse es bien difícil, recomiendo ir a penas abra. La entrada cuesta 70 pesos y los martes es gratuito. La gente que atiende no es muy amable",bonito pintoresco vale pena conocerlo estacionarse difícil recomiendo penas abra entrada cuesta pesos martes gratuito gente atiende amable
1870,Bonito lugar para conocer en gdl,bonito gdl
1871,"En este museo si presentas tu IFE/INE te hacen un descuento en la entrada por ser mexicano, es un lugar que tienes que visitar si pasas por Guadalajara debido a los increíbles murales con que cuenta, obra de José Clemente Orozco. Los guías del museo hacen muy amena la visita.",museo presentas ifeine descuento entrada mexicano visitar pasas guadalajara increíbles murales obra josé clemente orozco guías museo amena visita
1872,"Es un lugar increíble por dentro, las exposiciones contribuyen pero por el solo echo de estar dentro sentado mirando la estructura, te hace reflexionar e inevitablemente tratas de reconstruir la historia y los eventos por los que pasó ese lugar. Quisiera poder tener el tiempo y la posibilidad de sentarme en cada uno de sus 23 patios y respirar la tranquilidad que te regala. Tienen que ir a conocerlo.",increíble exposiciones contribuyen echo sentado mirando estructura reflexionar inevitablemente tratas reconstruir historia eventos pasó quisiera posibilidad sentarme patios respirar tranquilidad regala conocerlo
1873,"Un lugar fabuloso, lleno de arte e historia. Altamente recomendable!!! Me sorprendió mucho.",fabuloso lleno arte historia altamente recomendable sorprendió
1874,Buen lugar en donde cada tanto realizan buenos performances relacionados al arte,realizan performances relacionados arte
1875,Éste lugar era utilizado como hogar de niños huérfanos y además se pretendía que aprendieran un oficio. El edificio es portentoso en su interior se conservan murales de Orozco. Es considerado patrimonio cultural de la humanidad,utilizado hogar niños huérfanos pretendía aprendieran oficio edificio portentoso interior conservan murales orozco considerado patrimonio cultural humanidad
1876,"Es un imperdible! Si vas a Guadalajara, este es un gran lugar para conocer un poco de historia y vale la pena tomar un tour guiado, porque hay mucho que conocer... Arte, historia, valor, gratitud, etc. Muy recomendado y no es aburrido 🤩",imperdible vas guadalajara historia vale pena tomar tour guiado arte historia gratitud etc recomendado aburrido 
1877,"Gente muy humana, con gran responsabilidad y mucho empeño en sus labores. El se. Max de mantenimiento es el mejor de todos.",gente humana responsabilidad empeño labores max mantenimiento
1878,Hermoso lugar muy interesantes sus exposiciones,hermoso interesantes exposiciones
1879,"Precio razonable, aunque siento que faltaron más exposiciones, yo creo cuando mejore esto del covid también lo hará el museo",precio razonable siento faltaron exposiciones mejore covid hará museo
1880,"Vale la pena visitarlo tanto si estas de visita o vives en el estado y no has ido en tiempo. Hay exposiciones permanentes y temporales. Ambiente familiar con fácil acceso y costos casi gratuitos, (solo por ser mexicano y tener ID recibes un precio especial), si eres extranjero de igual forma la entrada es muy barata. Cuenta con una librería EDUCAL, tienda de recuerdos y cafetería al interior. Si vas con niños tienen un área de talleres acorde a las exposiciones y salas interactivas para que vivan la exposición desde el juego. Un lugar público que sin duda debes conocer en Guadalajara.",vale pena visitarlo visita vives ido exposiciones permanentes temporales ambiente familiar fácil acceso costos gratuitos mexicano id recibes precio especial extranjero forma entrada barata librería educal tienda recuerdos cafetería interior vas niños área talleres acorde exposiciones salas interactivas vivan exposición juego público duda debes guadalajara
1881,Un lugar muy tranquilo y limpio,tranquilo limpio
1882,"Exposiciones, eventos culturales, conferencias, visitas escolares, de todo puede albergar este histórico lugar del centro de Guadalajara. Sin duda sus murales son su más distinguido atractivo, pero su arquitectura y historia son igual de increíbles y bellas. El día que lo visites te puedes encontrar con exposiciones de todo tipo y todo a un módico precio, por cierto que los martes la entrada es gratis. El lugar cuenta con visita guiada pero tu puedes recorrerlo libremente",exposiciones eventos culturales conferencias visitas escolares albergar histórico centro guadalajara duda murales distinguido atractivo arquitectura historia increíbles bellas visites puedes encontrar exposiciones tipo módico precio martes entrada gratis visita guiada puedes recorrerlo libremente
1883,"Grand experience in this clasic museum. All types of art in display. Classical Mexican paintings and sculptures. Very pretty and truly interested. Not much of a crowd even in a weekend.
.
Una muy bonita experiencia en este museo clásico. Todo tipo de arte en nuestra. Pinturas y esculturas clásicas mexicanas. Muy interesante y muy bonito. No hay muchas personas aún en el fin de semana.",grand experience in this clasic museum all types of art in display classical mexican paintings and sculptures very pretty and truly interested not much of crowd even in weekend bonita experiencia museo clásico tipo arte pinturas esculturas clásicas mexicanas interesante bonito personas semana
1884,"Precioso, toda una obra de arte, los murales del maestro orozco son algo increíble, en especial el hombre en llamas, una pintura única en su tipo. Esta es una visita obligada cuando se va a Guadalajara.",precioso obra arte murales maestro orozco increíble especial hombre llamas pintura única tipo visita obligada guadalajara
1885,"Es muy interesante, bello y divertido; tienen actividades para niños. Recomendableb100%",interesante bello divertido actividades niños recomendableb
1886,"Un sitio meramente cultural y de historia, uno de los mas emblemáticos de la ciudad de Guadalajara.
Deben conocerlo para admirar su arquitectura así como todos los murales que los grandes plasmaron aquí.
Puedes revisar cartelera y ver que exposición se encuentra para que te des una escapada a este mágico lugar o simplemente llega, pagas la entrada y deleitate.
Tendrás una visita como ninguna otra.
Si te gusta el arte, arquitectura, historia, etc., este es el lugar indicado.",sitio meramente cultural historia emblemáticos ciudad guadalajara conocerlo admirar arquitectura murales plasmaron puedes revisar cartelera exposición des escapada mágico simplemente llega pagas entrada deleitate visita gusta arte arquitectura historia etc indicado
