,Comentario,Texto limpio
2126,"No encontramos los famosísimos ped*s de monja, pero las almendras con chocolate estuvieron exquisitas.",encontramos famosísimos peds monja almendras chocolate exquisitas
2127,"Me encantó la estructura interna, la gente muy amable y muchos dulces típicos...",encantó estructura interna gente amable dulces típicos
2128,"El horario de cierre que tienen publicado..NO se respeta,cierran antes.. Y pésima atención de las chicas,malas caras y respuestas peor.. 👎🏼",horario cierre publicadono respetacierran pésima atención chicasmalas caras respuestas 
2129,Muy buen lugar para comprar dulces típicos y artesanias,comprar dulces típicos artesanias
2130,"Un lugar genial para surtirte de dulces típicos de la región, hay gran variedad a buenos precios, si vas a peña de Bernal no puedes irte sin pasar ha este lugar. Recomendado",genial surtirte dulces típicos región variedad precios vas peña bernal puedes irte pasar recomendado
2131,"Es un lugar muy bonito, y mucho más el recorrido, te cuenta la elaboración de algunos dulces y tiene muchas cosas para mostrar, cosas o herramientas tradicionales en la cocina.",bonito recorrido elaboración dulces mostrar herramientas tradicionales cocina
2132,Buenos dulces un poco caros,dulces caros
2133,"Excelente lugar para comprar dulces típicos a buen precio, si tomas el recorrido del centro, con tu boleto te hacen un pequeño descuento.",excelente comprar dulces típicos precio tomas recorrido centro boleto pequeño descuento
2134,"El museo aunque pequeño es muy lindo, los empleados súper amables. Los dulces no son baratos pero el.precio alto es compatible con la calidad.",museo pequeño lindo empleados súper amables dulces baratos elprecio alto compatible calidad
2135,Le falta más surtido para ser un museo,falta surtido museo
2136,Bastante variedad de dulces tradiciónales basados en leche de cabra con un buen servicio y amabilidad.,variedad dulces tradiciónales basados leche cabra servicio amabilidad
2137,"Delicioso!!! Siempre tengo que llevar mis dulces, mis favoritos...",delicioso dulces favoritos
2138,Muy buen lugar donde encontrarás gran varuedad de dulces y artesanías de la región,encontrarás varuedad dulces artesanías región
2139,Lugar pequeño.... con infinita variedad de  dulces,pequeño infinita variedad dulces
2140,"Encuentras gran variedad de dulces típicos de Querétaro y los precios los considere accesibles, nos llevaron del tour que tomamos en el centro de bernal",encuentras variedad dulces típicos querétaro precios considere accesibles llevaron tour tomamos centro bernal
2141,"Muy buenos dulces, el recorrido cuesta $25 y te ofrecen 4 degustaciones. Venden  lagrimitas, un dulce que pensé que ya no se hacia",dulces recorrido cuesta ofrecen degustaciones venden lagrimitas dulce pensé
2142,"Deliciosos los dulces y la cajeta, muy recomendable visitarlo al estar en Bernal.",deliciosos dulces cajeta recomendable visitarlo bernal
2143,"Excelente lugar para conocer acerca de los dulces regionales... tiene un recorrido increíble por diferentes salas y algunas degustaciones de dulces, al final puedes comprar el que te haya gustado más... sin duda un paraíso para los amantes de lo dulce...!!!",excelente acerca dulces regionales recorrido increíble salas degustaciones dulces puedes comprar gustado duda paraíso amantes dulce
2144,Es un lugar muy bonito y los dulces están,bonito dulces
2145,"Muy ricos los dulces, pero no me gustó que no tienen precio.",ricos dulces gustó precio
2146,Está pequeño el lugar pero muy ricos los dulces.,pequeño ricos dulces
2147,Muy bueno para quien le gusten los  dulces,gusten dulces
2148,Los dulces son muy buenos. Yo compré miel de agave. Es un lugar muy interesante y útil para conocer acerca de la elaboración de dulces tradicionales de esta región de Queretaro.,dulces compré miel agave interesante útil acerca elaboración dulces tradicionales región queretaro
2149,Lugar agradable para comprar dulces regionales ya sea para disfrutar o compartir.,agradable comprar dulces regionales disfrutar compartir
2150,Es un lugar pequeño pero muy lindo y con muchos dulces,pequeño lindo dulces
2151,"El museo es un lugar apacible, el guía que nos atendió ofreció detalles claros del proceso que se llevan a cabo para la elaboración de los dulces típicos de la región. El lugar está ambientado con matices mexicanos.",museo apacible guía atendió ofreció detalles claros proceso llevan cabo elaboración dulces típicos región ambientado matices mexicanos
2152,El hombre del tour se sabe perfecto la historia del lugar y atiende de maravilla. Muy recomendado visitar este museo.,hombre tour perfecto historia atiende maravilla recomendado visitar museo
2153,"Es un lugar pequeño, pero lleno de historia de los dulces clásicos de Bernal. El recorrido es guiado con degustaciones incluidas, además de una tienda con mucha variedad de golosinas.",pequeño lleno historia dulces clásicos bernal recorrido guiado degustaciones incluidas tienda variedad golosinas
2154,"Bonito lugar para adquirir productos de la región, los dulces de Bernal son muy ricos, es un lugar ideal para adquirir canastas de dulces para presentes de ocasiones especiales, el personal de la tienda es muy amable y servicial, te atienden y te orientan bien. Gracias! Saludos!",bonito adquirir productos región dulces bernal ricos ideal adquirir canastas dulces presentes ocasiones especiales personal tienda amable servicial atienden orientan gracias saludos
2155,"Tienda de dulces artesanales típicos fabricados en Bernal, las glorias queretanas y los tamarindos son mis favoritos, cuenta con lugar de estacionamiento junto a la carretera, se puede llegar por cuenta propia o como parte de algún tour",tienda dulces artesanales típicos fabricados bernal glorias queretanas tamarindos favoritos estacionamiento carretera llegar tour
2156,Ofrecen gran variedad de dulces típicos y entre otros a buen precio.,ofrecen variedad dulces típicos precio
2157,Muy bueno te explican como es la elaboración de unos dulces que ellos fabrican como eran las cocinas de antes y tiene  a la venta sus propios dulces que fabrican el costo es accesible muy recomendado,explican elaboración dulces fabrican cocinas venta dulces fabrican costo accesible recomendado
2158,"Los dulces muy ricos tienen un área destinada a la historia de esta dulceria y su fundador, solo encontré un detalle las personas que cobran de mal humor hasta cierto punto groseras y dicen que venden cigarros de chocolate como antes se vendían en México hace muchos años pero en realidad son de caramelo y eso es un engaño",dulces ricos área destinada historia dulceria fundador encontré detalle personas cobran humor punto groseras venden cigarros chocolate vendían méxico años realidad caramelo engaño
2159,Encuentras dulces muy sabrosos dulces como las lagrimas me sorprendi mucho .,encuentras dulces sabrosos dulces lagrimas sorprendi
2160,"Un lugar en el pueblo de la Peña de Bernal donde puedes comprar dulces típicos de la región, muy sabrosos.",pueblo peña bernal puedes comprar dulces típicos región sabrosos
2161,Están ricos los dulces,ricos dulces
2162,Gran variedad de dulces típicos y a un buen precio si toman el recorrido en tranvía tienen 10 % de descuento en su total,variedad dulces típicos precio toman recorrido tranvía descuento
2163,"Un lugar que al estar ahí te transporta al pasado del antiguo pueblo mágico minero de Bernal. Hay dulces típicos de la región y algunos tropicalizados, como las Glorias de Bernal, originarias de Linares, Nuevo León; deliciosas.",transporta antiguo pueblo mágico minero bernal dulces típicos región tropicalizados glorias bernal originarias linares león deliciosas
2164,"Excelente lugar para aprender y saborear los tradicionales dulces elaborados con leche de cabra,como natillas,glorias y cajetas....además de un variado surtido en dulces como mazapanes,palanqueta,obleas,etc.visitenlo no se arrepentirán.",excelente aprender saborear tradicionales dulces elaborados leche cabracomo natillasglorias cajetasademás variado surtido dulces mazapanespalanquetaobleasetcvisitenlo arrepentirán
2165,"Deliciosos dulces, poca variedad.",deliciosos dulces variedad
2166,"Excelentes dulces, variedad y buen precio",excelentes dulces variedad precio
2167,"Es un lugar lindo, pero le hace falta ser más grande por que están amontonados los visitantes, y falta un poco más de variedad de dulce típico",lindo falta grande amontonados visitantes falta variedad dulce típico
2168,"Muy hermoso lugar. Hay muchísima variedad en dulces y excelentes precios, el servicio es muy amable y rápido. Todo está delicioso",hermoso muchísima variedad dulces excelentes precios servicio amable rápido delicioso
2169,"Dulces tipicos de leche de cabra, para loscamantrs de loscdulces tradicionales de la zona, encuentras cajeta, hasta ate de guayana una delicia",dulces tipicos leche cabra loscamantrs loscdulces tradicionales zona encuentras cajeta ate guayana delicia
2170,"Un lugar agradable, la exposición y la información que te brindan muy adecuada, aunque creo que la visita debería ser gratuita o por lo menos que lo que pagas fuera reembolsable en compra dentro de la tienda",agradable exposición información brindan adecuada visita debería gratuita pagas reembolsable compra tienda
2171,"Pequeño museo escondido cerca del embarcadero del río Santa Lucía. A pesar de su tamaño esconde muchas sorpresas agradables, especialmente para los más pequeños. Una visita obligada al ir a Monterrey.",pequeño museo escondido embarcadero río santa lucía tamaño esconde sorpresas agradables especialmente pequeños visita obligada monterrey
2172,"Me encantó , todos sus productos se ven deliciosos, y los que probé no me deseccionaron, gran variedad y sobre todo descuento con cupones, lo ame",encantó productos ven deliciosos probé deseccionaron variedad descuento cupones ame
2173,Esta bien,
2174,Mucha variedad de dulces,variedad dulces
2175,"Es un lugar muy bonito he interesante no puede faltar en su visita a Bernal, y aprender como se realizan estos deliciosos dulces tan tradicionales.",bonito interesante faltar visita bernal aprender realizan deliciosos dulces tradicionales
2176,"Dulces tradicionales, rica cajeta...vinos, juguetes, pay con cajeta...los precios son regulares. La atención es buena, solo que los fines de semana hay mucha gente. Hay pocos lugares de estacionamiento.",dulces tradicionales rica cajetavinos juguetes pay cajetalos precios regulares atención fines semana gente lugares estacionamiento
2177,Sobre todo las pepitas,pepitas
2178,"Lugar histórico, antes fue dulces de Bernal, ahora conserva la gran variedad de productos que se vendieron durante muchos años...les recomiendo una canasta llena de todos los dulces que producen... riquísima...",histórico dulces bernal conserva variedad productos vendieron añosles recomiendo canasta llena dulces producen riquísima
2179,Me deliciosos dulces y agradable lugar,deliciosos dulces agradable
2180,Muy buenos dulces y un excelente servicio y con todas las medidas de seguridad sanitarias,dulces excelente servicio medidas seguridad sanitarias
2181,"Lindo. No es cara la entrada, y está muy bien decorado el lugar. Al final te hacen descuento en la tienda, así que vale la pena pagar la entrada y son como 10 minutos",lindo cara entrada decorado descuento tienda vale pena pagar entrada minutos
2182,Está muy caro,caro
2183,Sencillo pero muy limpio,sencillo limpio
2184,"Hace mucho no recordaba diversos dulces que ya no hay de venta al público, hasta que los volví a ver en el recorrido que dan en el Museo del dulce",recordaba diversos dulces venta público volví recorrido museo dulce
2185,"Excelentes dulces tipicos, precios moderados",excelentes dulces tipicos precios moderados
2186,Lugar surtido y céntrico. Precios accesibles. Cuenta con estacionamiento.,surtido céntrico precios accesibles estacionamiento
2187,Un bonito recorrido de historia y de como hacen los dulces típicos de la región hasta con muestras. cuenta con una tienda donde puedes comprar de los dulces y juguetes típicos.,bonito recorrido historia dulces típicos región muestras tienda puedes comprar dulces juguetes típicos
2188,Exquisitos!,exquisitos
2189,"Dulces varios, imposible no comer lo que llevas de recuerdo 😬🙊",dulces imposible comer llevas recuerdo 
2190,Es maravilloso ver el trabajo tan ingenioso para elaborar estas máscaras me quede impresionada de la creatividad y paciencia de las personas ademas se exhiben no solo artesania mexicana tambien hay de otros paises....felicidades,maravilloso ingenioso elaborar máscaras quede impresionada creatividad paciencia personas exhiben artesania mexicana paisesfelicidades
2191,No me dejaron pasar con mi perrita,dejaron pasar perrita
2192,"Definitivamente vale la pena dedicarle el tiempo a realizar el recorrido en tu visita, es muy interesante ver como se elaboran los dulces de manera artesanal",definitivamente vale pena dedicarle recorrido visita interesante elaboran dulces artesanal
2193,"Tienen toda clase de dulces tradicionales, debes llevar buen presupuesto porque tienen gran variedad.",clase dulces tradicionales debes presupuesto variedad
2194,"Gran museo en Peña de Bernal para conocer un poco de la historia del dulce en México, si te gustan los dulces no puedes dejar de ir o pasar por la tienda.",museo peña bernal historia dulce méxico gustan dulces puedes dejar pasar tienda
2195,Exquisitos dulces típicos de la región del semi desierto,exquisitos dulces típicos región semi desierto
2196,"Muy limpio el lugar, de precio... Más o menos",limpio precio
2197,"Es un lugar acogedor con historias artesanales en materia de dulces regionales. Las guías son claras y precisas, la visita es amena y hay tienda artesanal",acogedor historias artesanales materia dulces regionales guías claras precisas visita amena tienda artesanal
2198,Ricos dulces tradicionales. si tomas el turibus de ahí. mostrando el boleto tedan descuento  cuando te llevan,ricos dulces tradicionales tomas turibus mostrando boleto tedan descuento llevan
2199,Dulces regionales,dulces regionales
2200,"Los productos gourmet miel, mermelada, cajeta muy buenos. Los demás bastante normales y de museo no tiene nada es una tienda de venta de dulces",productos gourmet miel mermelada cajeta normales museo tienda venta dulces
2201,Muy Ricos dulces!!!,ricos dulces
2202,"Lindo lugar, y exquisitos dulces la cajera y la miel, deliciosa, y esas enchiladas Querétanas, y lo tradicional de aquí, los nopalitos en su madre,,,mmmmm,",lindo exquisitos dulces cajera miel deliciosa enchiladas querétanas tradicional nopalitos madremmmmm
2203,Me parece un lugar un poco limitado en dulces .. es pequeño y el museo está cerrado antes de la 5 p.m.,limitado dulces pequeño museo cerrado pm
2204,"Muy amplio surtido, y muy ricos los dulces.",amplio surtido ricos dulces
2205,"Pues estaba más del lugar, la guía que me tocó explico muy rápido y se saltan mucha infomación interesante. Al final del recorrido te pasan a la tienda para que compres los productos que ofrecen.",guía tocó explico rápido saltan infomación interesante recorrido pasan tienda compres productos ofrecen
2206,"Sus Dulces estan muy ricos y a buen precio, muy buena atencion.",dulces ricos precio atencion
2207,"Muy agradable y con variedad de dulces para degustar, el paseo termina en este lugar y no esta nada mal.",agradable variedad dulces degustar paseo termina
2208,"Muy buen museo, muy interesante, recorrido corto, las degustaciones súper ricas, excelente explicación y atención de Fátima. Todos los dulces súper ricos!",museo interesante recorrido corto degustaciones súper ricas excelente explicación atención fátima dulces súper ricos
2209,Está hermoso. Vale mucho la pena venir al recorrido y a comprar dulces. MUCHO MEJOR que el museo del chocolate en CDMX. Recomiendo 100%,hermoso vale pena venir recorrido comprar dulces museo chocolate cdmx recomiendo
2210,Linda historia y deliciosos dulces,linda historia deliciosos dulces
2211,"Hay variedad, pero siendo honestos son dulces típicos que puedes encontrar en algunos mercados y apoyar más directamente a los artesanos",variedad honestos dulces típicos puedes encontrar mercados apoyar directamente artesanos
2212,Espectacular evento de la vendimia pero tanta asistencia sobrepasa todo largas filas para todo comprar vino comida y no se diga el baño para este evento creo les falta mas organizacion por lo demas el pizado de uvas espectacular,espectacular evento vendimia tanta asistencia sobrepasa largas filas comprar vino comida diga baño evento falta organizacion demas pizado uvas espectacular
2213,Excelente y delicioso pan,excelente delicioso pan
2214,Gran variedad de dulces y a precios bastante accesibles,variedad dulces precios accesibles
2215,"Dulces de calidad y precios accesibles variedad y buen servicio, recomiendo una bolita de café, esta buenísimo.",dulces calidad precios accesibles variedad servicio recomiendo bolita café buenísimo
2216,"Los mejores dulces de la región así como el recorrido por el museo es bonito, sencillo y rápido, vale la pena dar una pequeña parada en este lugar.",mejores dulces región recorrido museo bonito sencillo rápido vale pena pequeña parada
2217,"Deliciosos dulces, vista preciosa hacia la Peña de Bernal.",deliciosos dulces vista preciosa peña bernal
2218,"Dulces de una enorme tradición, deliciosos y muy buenos. El museo podrá ser pequeño, pero refleja una historia hermosa.",dulces enorme tradición deliciosos museo pequeño refleja historia hermosa
2219,Muy buena la explicación  de la elaboración de dulces  y puedes comprar una gran variedad de dulces típicos,explicación elaboración dulces puedes comprar variedad dulces típicos
2220,"El recorrido es rápido, la decoración es bastante bonita, podrían hacerlo más dinámico y extenso. Y explicar más de cada uno de los dulces que se exponen.",recorrido rápido decoración bonita dinámico extenso explicar dulces exponen
2221,Gran surtido de dulces. Está muy bonito y ahí te llevan los de las excursiones,surtido dulces bonito llevan excursiones
2222,"Si vas a Bernal y te subes al camión cito te llevan a la casa del dulce, pero sus precios son más caros que en otras tiendas",vas bernal subes camión cito llevan casa dulce precios caros tiendas
2223,Para quien gusta de dulce artesanal esta bien,gusta dulce artesanal
2224,"Es un lugar típico de Bernal, no te puedes ir del poblado sin haberlo visitado, por lo tanto es triste que no atiendan a su nombre y sólo vendan DULCES, han agregado juguetes y otros artículos chinos.",típico bernal puedes poblado haberlo visitado triste atiendan nombre vendan dulces agregado juguetes artículos chinos
2225,Buen lugar para adquirir dulces regionales y algunas artesanías de la zona. Suelen ofrecer descuentos si lo visitas por medio del tranvía.,adquirir dulces regionales artesanías zona suelen ofrecer descuentos visitas tranvía
2226,"Pues en el recorrido es una de las paradas y debería tener agua refrescos y hasta bebidas, asi como mas cosas económicas de recuerdos del lugar",recorrido paradas debería agua refrescos bebidas económicas recuerdos
2227,"Gran variedad de dulces tradicionales a un buen precio, así como cuenta con su propio ""museo""",variedad dulces tradicionales precio museo
2228,"El recorrido es breve pero lindo, mucha variedad de dulces y muy ricos",recorrido lindo variedad dulces ricos
2229,"El museo está pequeño pero bien explicado, los dulces son buenos pero algo caros",museo pequeño explicado dulces caros
2230,"Los dulces son sabrosos, aunque no hay tanta variedad de sabores. Además de dulces pueden encontrar  también algunos juguetes típicos que igualmente están a la venta.",dulces sabrosos tanta variedad sabores dulces encontrar juguetes típicos igualmente venta
2231,"Peña de Bernal ,un lugar mágico,y pasar al museo del dulce y ver la gran variedad de dulces típicos Mexicanos ,lo recomiendo ampliamente no dejar de visitarlo",peña bernal mágicoy pasar museo dulce variedad dulces típicos mexicanos recomiendo ampliamente dejar visitarlo
2232,"Es un pequeño lugar, pero encuentras dulces tradicionales y algunas artesanías. Te dan una buena atención",pequeño encuentras dulces tradicionales artesanías atención
2233,Son precios accesibles y sin duda recomiendo las obleas son deliciosas,precios accesibles duda recomiendo obleas deliciosas
2234,Variedad en dulces típicos!,variedad dulces típicos
2235,"Gran surtido de dulces mexicanos, mi favoritos son los pequeños ates de guayaba, sobretodo los enchilados!",surtido dulces mexicanos favoritos pequeños ates guayaba sobretodo enchilados
2236,"Lugar muy variado en dulceria tradicional, las morelianas, galletas, cajetas super deliciosas y a precio accesible",variado dulceria tradicional morelianas galletas cajetas super deliciosas precio accesible
2237,Es una buen lugar para parar a comprar dulces locales. Los dulces son típicos locales y hay de muchos tipos. Es bueno para conocer un poco de la gastronomía local.,parar comprar dulces locales dulces típicos locales tipos gastronomía local
2238,"la atención es genial! te dan explicación de cada salón e incluso un poco de historia, venden una gran cantidad de productos; sin duda volvería!",atención genial explicación salón historia venden cantidad productos duda volvería
2239,Lugar amplio limpio ordenado Buenos precios y sabrosos dulces regionales,amplio limpio ordenado precios sabrosos dulces regionales
2240,Muy rico con dulces tradicional artesanales y sobre todo super ricos,rico dulces tradicional artesanales super ricos
2241,"Es una propuesta modesta pero interesante, si tienes la tarde libre y andas caminando en Bernal lo puedes agregar a tus recirrido, pero no como punto central de tus actividades.",propuesta modesta interesante libre andas caminando bernal puedes agregar recirrido punto central actividades
2242,"Muestra hermosa de la cocina mexicana, sale uno enamorado de nuestras raíces mexicanas. El recorrido es pequeño y lleno de dulzura!",muestra hermosa cocina mexicana sale enamorado raíces mexicanas recorrido pequeño lleno dulzura
2243,El costo es elevado y la exhibición es con pocos elementos.  No dejan sacar fotos  y sería muy bueno al menos permitir una foto en su cocina.,costo elevado exhibición elementos dejan sacar fotos permitir foto cocina
2244,"Hola , para ser un museo me pareció que hay lo mismo que en una tienda,deberian tener un poco más de creatividad e historia del lugar y de lo que ahí se hace.",hola museo pareció tiendadeberian creatividad historia
2245,"Una diversidad de sabor , elaborado a mano ,para llegar al paladar de todos , lo recomiendo",diversidad sabor elaborado mano llegar paladar recomiendo
2246,"La tienda es excelente para comprar dulces regionales y artesanales, el recorrido al museo no vale la pena",tienda excelente comprar dulces regionales artesanales recorrido museo vale pena
2247,"A duadio a CARTERISTAS te roban dentro de este Walmart y el personal lo sabe y nadie hace nada, para evitarlo ni para apoyar a la persona robada... Ya les ha tocado a varios vecinos de la zona.",duadio carteristas roban walmart personal evitarlo apoyar persona robada tocado vecinos zona
2248,Tienen muchos dulces tipos y artesanías.,dulces tipos artesanías
2249,Está muy bien ubicado y tiene un facil acceso. Ofrece todo tipo de dulces :),ubicado facil acceso ofrece tipo dulces
2250,Una muy buena reseña de la elaboración de dulces. Visita recomendable sabor 100% mexicano,reseña elaboración dulces visita recomendable sabor mexicano
2251,"Un gran lugar que vale la pena visitar, los dulces son deliciosos y el museo nos demuestra lo valiosa que es nuestra cultura",vale pena visitar dulces deliciosos museo demuestra valiosa cultura
2252,"Muy buenos recuerdos, me transportó a mi infancia varios dulces de los que ví. Otros dulces que no me imaginé que existieran, y desde luego, el dulce de leche una delicia!!!!",recuerdos transportó infancia dulces ví dulces imaginé existieran dulce leche delicia
2253,"Interesante, muy buen trabajo con la instalación y la decoración, falta capacitar a los guías, dicen la historia sin fechas, no saben nombres de dulces, artículos o utensilios y sobre todo fechas históricas.",interesante instalación decoración falta capacitar guías historia fechas nombres dulces artículos utensilios fechas históricas
2254,"Deliciosa la vista. Comida normal, nada espectacular. El servicio lento, pero bueno.",deliciosa vista comida normal espectacular servicio lento
2255,Muy caro y muy pequeño. No vale la pena. Las dos probadas de cajeta más caras de mi vida. Encuentran más cosas interesantes en cualquier mercado.,caro pequeño vale pena probadas cajeta caras vida encuentran interesantes mercado
2256,Un recorrido muy breve y falta mayor dedicacion a su proceso de dulces a mi gusto,recorrido falta dedicacion proceso dulces gusto
2257,Un bonito lugar para conocer un poco de historia de probar unas ricas degustaciones de unos dulces muy ricos,bonito historia probar ricas degustaciones dulces ricos
2258,Muy caro,caro
2259,"Excelente dulceria, con todo lo típico del pueblo, imposible no comprar algo. Los mazapanes de cacahuate, imperdibles, buenísimos",excelente dulceria típico pueblo imposible comprar mazapanes cacahuate imperdibles buenísimos
2260,Deliciosos dulces típicos de la región!!,deliciosos dulces típicos región
2261,"Los dulces de este lugar son riquísimos, es una experiencia buena y aparte la Peña de Bernal se ve hermosa a la vista de aquí",dulces riquísimos experiencia aparte peña bernal ve hermosa vista
2262,Me pareció muy corto,pareció corto
2263,"No se si considerarlo museo, pero de que hay dulces y juguetes tradicionales si. Visitenlo no saldrán con las manos vacías. 👏",considerarlo museo dulces juguetes tradicionales visitenlo saldrán manos vacías 
2264,Muy buen lugar donde encuentras diferentes  tipos de dulces a muy buen precio.,encuentras tipos dulces precio
2265,"Venden productos muy típicos de la zona, artesanales, a precios accesibles.",venden productos típicos zona artesanales precios accesibles
2266,Es una tienda de dulces,tienda dulces
2267,Hay una gran variedad de dulces típicos y los precios muy accesibles,variedad dulces típicos precios accesibles
2268,Los dulces están riquísimos. Te atienden muy bien.,dulces riquísimos atienden
2269,Excelente lugar para pasar y conocer un poco de la historia de Bernal!!. Los dulces tambien son buenos y apoyamos a los productores locales!!,excelente pasar historia bernal dulces apoyamos productores locales
2270,Es una parte muy importante del recorrido en Bernal. Está lleno de dulces y algunas artesanías. Todo es meramente decorativo.,importante recorrido bernal lleno dulces artesanías meramente decorativo
2271,Me parece que los precios de los productos están elevados en comparación con el material que están elaborados. En cuanto a los dulces bonitos y artesanales.,precios productos elevados comparación material elaborados dulces bonitos artesanales
2272,El lugar es una parada típica cconsiderar la cuando vayas de visita La Peña de Bernal. Encontrarás dulces típicos y sabroso a buen precio,parada típica cconsiderar vayas visita peña bernal encontrarás dulces típicos sabroso precio
2273,Bien,
2274,Muy ricos dulces de leche,ricos dulces leche
2275,"Me encantó, la chica que nos guió muy agradable, muy bonito lugar, lastima quería n dejan tomar fotos.",encantó chica guió agradable bonito lastima quería n dejan tomar fotos
2276,Buen lugar no es tan grande pero encuentras gran variedad de dulces a precio razonable.,grande encuentras variedad dulces precio razonable
2277,"El lugar esta muy bonito, es interesante las historias, y lo mejor es probar el dulce de leche,todo esta exquisito, pero la cajeta y dulce de leche es genial.",bonito interesante historias probar dulce lechetodo exquisito cajeta dulce leche genial
2278,Excelente lugar con gran variedad de dulces y alimentos...las bebidas muy ricas!!!,excelente variedad dulces alimentoslas bebidas ricas
2279,"Los clásicos, para los recuerdos y los regalitos.",clásicos recuerdos regalitos
2280,Riquísimos dulces,riquísimos dulces
2281,"El recorrido del museo es muy breve, el lugar es bonito pero no puedes tomar ninguna fotografia :(",recorrido museo bonito puedes tomar fotografia
2282,La explicación ..nada grata..        con toda prisa.dulces caducados... no lo recomiendo,explicación grata prisadulces caducados recomiendo
2283,Lugar pequeño pero bien distribuido. Mi parte favorita fue la línea del tiempo con dulces,pequeño distribuido favorita línea dulces
2284,"Bonito lugar, dulces tradicionales y museo muy interesante y colorido",bonito dulces tradicionales museo interesante colorido
2285,"Muy poca variedad de dulces, anunciando se como fabrica, vas pensando que es barato, pero no es asi",variedad dulces anunciando fabrica vas pensando barato
2286,"Las glorias q nos vendieron sabían raro como rancias pero la fecha de caducidad era la correcta, aún así tenía muy mal sabor",glorias q vendieron sabían raro rancias fecha caducidad correcta sabor
2287,"Un lugar con tradición que se agradece pueda ser visitado, me acordé.de mi infancia visitando la chocolatería La Cubana, en Santa María la Ribera, cdmx.",tradición agradece visitado acordéde infancia visitando chocolatería cubana santa maría ribera cdmx
2288,"De museo no tiene mucho, pero es una excelente tienda donde comprar todo tipo de dulces típicos.",museo excelente tienda comprar tipo dulces típicos
2289,"Excelente! Los dulces muy sabrosos y el tour entretenido, la entrada cuesta 70 pesos.",excelente dulces sabrosos tour entretenido entrada cuesta pesos
2290,Los mejores dulces del lugar hay mucha variedad y todo se antoja....cuando estén en Bernal pasen a este lugar,mejores dulces variedad antojacuando bernal pasen
2291,Muy amables y amplia variedad de dulces y recuerdos a precios accesibles,amables amplia variedad dulces recuerdos precios accesibles
2292,"Compré palanquetas de cacahuates y no están crujientes, no se sienten frescas. Ya les comentaré de los mundanos y dulces de leche.",compré palanquetas cacahuates crujientes sienten frescas comentaré mundanos dulces leche
2293,Deliciosos las pasas con chocolate y granos de café con chocolate,deliciosos pasas chocolate granos café chocolate
2294,Ya no hacen los dulces como antes sin embargo aún siguen siendo muy buenos.,dulces siguen
2295,"Más que museo es una tienda de dulces.  Muy bien decorada, recorrido cortito y explicaciones regulares. Muy bonito lugar.",museo tienda dulces decorada recorrido cortito explicaciones regulares bonito
2296,Deliciosos los dulces y muy buen precio de los muñecos que tienen 👌💕,deliciosos dulces precio muñecos 
2297,"Muy ricos todos los dulces, precios accesibles.",ricos dulces precios accesibles
2298,"Buen surtido de dulces, es más una tienda que un museo y también venden juguetes de madera.",surtido dulces tienda museo venden juguetes madera
2299,Bastante lindo . llegue a ese lugar por el recorrido en tranvía. Tiene algunas degustaciones 😛,lindo llegue recorrido tranvía degustaciones 
2300,"Excelente servicio, amables, gran surtido, buenos precios",excelente servicio amables surtido precios
2301,"Excelente surtido, el recorrido turístico también es de lo mejor. Lo único malo es que no permiten tomar fotos durante la visita guiada.",excelente surtido recorrido turístico único malo permiten tomar fotos visita guiada
2302,Excelente lugar para los que nos gustan los dulces tipicos mexicanos.,excelente gustan dulces tipicos mexicanos
2303,Hay gran variedad de dulces típicos y a precios accesibles.,variedad dulces típicos precios accesibles
2304,"Es agradable e interesante, la degustacion deliciosa , productos variados y todo riquísimo a buenos precios",agradable interesante degustacion deliciosa productos variados riquísimo precios
2305,"Me encantan. Estuve hace un mes y siempre me traigo una dotación inmensa. Hoy no me alcanzó y deseo saber si tienen envios. Vivo en Hermosillo, Sonora.",encantan mes traigo dotación inmensa alcanzó deseo envios vivo hermosillo sonora
2306,Vale mucho la pena tomar el recorrido!! Y ademas al terminar esta la.tienda.de dulces. Los cuales estan muy ricos,vale pena tomar recorrido terminar latiendade dulces ricos
2307,Lo que compre esta rico y  los recuerdos pero un Poco caros,compre rico recuerdos caros
2308,Hacen dulces deliciosos la chica que atiende muy amable,dulces deliciosos chica atiende amable
2309,Mucha variedad de ricos dulces y muy buen precio,variedad ricos dulces precio
2310,"Excelente lugar con historia. La cajeta con ajonjolí es deliciosa!, los dulces de leche, gomitas, conos de galleta con cajeta, Tamarindos, todo delicioso!",excelente historia cajeta ajonjolí deliciosa dulces leche gomitas conos galleta cajeta tamarindos delicioso
2311,"Dulces un poco caros, pero de muy buena calidad. La cajeta riquísima.",dulces caros calidad cajeta riquísima
2312,Ricos dulces típicos los muegqnos son deliciosos,ricos dulces típicos muegqnos deliciosos
2313,"Tienen buena variedad de dulces típicos, tradicionales y a buen precio",variedad dulces típicos tradicionales precio
2314,Buena variedad y precios accesibles.,variedad precios accesibles
2315,"Un bonito museo en el cual puedes encontrar los dulces que antes podiamos comer de diños como las rompe muelas, los platanitos y otros que ya ni se venden comercialmente",bonito museo puedes encontrar dulces podiamos comer diños rompe muelas platanitos venden comercialmente
2316,Este bonito museo se encuentra en peña y es una increíble muestra de las tradiciones y como se hacían los dulces.,bonito museo peña increíble muestra tradiciones hacían dulces
