,casa_artesania_id,casa_artesania_nombre,casa_artesania_fecha_fundacion,casa_artesania_adscripcion,casa_artesania_calle_numero,casa_artesania_colonia,casa_artesania_cp,casa_artesania_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
143,127,Taller Escuela de Rebocería,1963-01-01,"Asociación de Reboceros, A.C.",Melchor Ocampo 465 esq. Porfirio Díaz,Centro,79560,(485) 853 01 47,,,21.79912,-100.73729,24,32,1,San Luis Potosí,Santa María del Río,Santa María del Río,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=127,2019-11-07T07:42:01-06:00
144,10,Xilitla Shop,1998-01-01,María de la Luz Vázquez Ramiro,Miguel Álvarez Acosta 119,Centro,79900,(489) 365 02 26,https://www.facebook.com/pg/latienditadexilitla/about/?ref=page_internal,pameamano@yahoo.com.mx,21.3858,-98.99152,24,54,1,San Luis Potosí,Xilitla,Xilitla,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=10,2019-11-07T08:03:00-06:00
145,98,Curiosidades y regalos Lydia,1999-01-01,Lydia Palomares Esquer,Morelos 1,Centro,85760,647 428 01 10,,,0.0,0.0,26,3,1,Sonora,Alamos,Alamos,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=98,2021-04-29T11:12:50-05:00
146,100,Curiosidades y Artesanias Álamos,2005-06-15,Romelia Cruz Tabares,Juárez  3 esq. Madero,Centro,85760,045 647 423 60 78,,,,,26,3,1,Sonora,Alamos,Alamos,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=100,2009-05-12T08:59:00-05:00
147,97,La Uvalama Artesanías de barro,1850-08-02,Enrique Salazar Rodríguez,Obregón 12 esq. Profr. Alberto Gutiérrez,Centro,65760,(647) 428 01 80,,,0.0,0.0,26,3,1,Sonora,Alamos,Alamos,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=97,2009-06-11T15:49:24-05:00
148,102,Casa de Artesanías El Nicho,1985-10-01,Ana Lilia Valdez Zayas,Juárez 15,Centro,85760,647 428 02 13,http://www.elnichoalamos.com,elnichoartesanias@hotmail.com,27.02179,-108.93525,26,3,1,Sonora,Alamos,Alamos,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=102,2021-08-02T08:17:54-05:00
149,96,Casa de los Tesoros,2000-01-01,Magda Balderrama Álvarez,Obregón 10,Centro,85760,(647) 428 00 10,,,,,26,3,1,Sonora,Alamos,Alamos,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=96,2009-04-20T13:38:16-05:00
150,103,Mercado de Artesanías,2005-01-10,Gobierno del Estado de Sonora,Carr. Álamos-Navojoa Km. 51,,85760,045 642 853 04 72,,,,,26,3,1,Sonora,Alamos,Alamos,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=103,2009-05-12T09:27:26-05:00
151,93,Casa de Artesanías de la Cooperativa Mujeres Unidas de La Aduana,1991-02-06,"Cooperativa Mujeres Unidas de La Aduana, A.C.","Domicilio conocido, junto a la iglesia",Centro,85762,cel. (647) 105 09 59,,,0.0,0.0,26,3,2,Sonora,Alamos,La Aduana,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=93,2013-05-08T16:50:00-05:00
152,138,Cooperativa La Placita,2006-01-10,Balvanera Núñez Castillo,Domicilio conocido. La plaza,"La aduana, Centro",85762,647 406 73 16,,,0.0,0.0,26,3,2,Sonora,Alamos,La Aduana,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=138,2021-07-07T10:38:03-05:00
153,107,La casa de cobre,1984-11-13,Miguel Portillo Gardner,3ra. Este 71 entre Av. Juárez y Av. Sonora ,Col. Los Pinos,84620,(645) 332 16 93,,mickyportillo@hotmail.com,,,26,19,1,Sonora,Cananea,Heroica Ciudad de Cananea,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=107,2009-05-13T11:45:50-05:00
154,140,Perlas del Mar de Cortés,1996-01-01,"Perlas Únicas, S.A. de C.V.",Bahía de Bacochibampo s/n,Fracc. Lomas de Cortés,85450,(622) 221 01 36,http://www.perlas.com.mx/esp/index.html,info@perlas.com.mx,0.0,0.0,26,29,1,Sonora,Guaymas,Heroica Guaymas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=140,2009-06-11T15:53:30-05:00
155,188,"Tienda de artesanías MUSAS, Museo de Arte de Sonora",2009-09-09,Gobierno del Estado de Sonora,Blvd. Vildósola s/n esq. Av Cultura,Col. Villa de Seris,83280,(662) 254 63 95,http://www.musas.gob.mx/souvenirs.html,rmatiella@musas.gob.mx,29.06547,-110.95428,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=188,2015-02-11T12:53:30-06:00
156,104,Lynda´s store,1990-02-01,Leonel García,Serdán 111 esq. Rosales,Centro,83000,045 (662) 173 22 17 celular,http://lyndastore.blogspot.com/,leonel_311@hotmail.com,,,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=104,2009-05-12T11:15:46-05:00
157,141,Sonora Querida,2009-02-01,Diego Navarro,Ignacio Mariscal 18-A entre Blvd. Morelos y Blvd. Gómez Farías,Col. Constitución,83150,(662)  210 32 57,,,0.0,0.0,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=141,2009-06-11T15:55:37-05:00
158,106,Artesanías Lutisuc Asociación Cultural,1997-01-01,"Lutisuc Asociación Cultural  I.A.P., A.C.",Av. de Anza 900,Col. Pitic,83150,662 210 40 81,http://www.lutisuc.org.mx,lutisuc@asociacion.uson.mx,0.0,0.0,26,30,1,Sonora,Hermosillo,Hermosillo,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=106,2021-08-05T06:30:26-05:00
159,111,Portal Tatis,1000-01-01,Particular,Local 6 de la Plaza monumental,Centro,,,,,,,26,36,1,Sonora,Magdalena,Magdalena de Kino,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=111,2009-05-06T13:17:30-05:00
160,110,Portal del Arte,1985-01-01,Privada,Local 4 de la Plaza Monumental,Centro,,,,,0.0,0.0,26,36,1,Sonora,Magdalena,Magdalena de Kino,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=110,2021-04-19T05:47:34-05:00
161,109,Artesanías Tusi Yari,2007-02-20,"ArtesaníasTusi Yari, S.C. de R.L. de C.V.",Carr. Internacional 15 Km. 113+522,Poblado Masiaca,85200,(642) 112 07 58 celular,http://oomapasc.com/catalogo.pdf,tusi.yari@hotmail.com<br>  ventas@tusiyari.com.mx,0.0,0.0,26,42,79,Sonora,Navojoa,Masiaca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=109,2010-02-04T13:26:05-06:00
162,112,Maya de México,1000-01-01,Privada,Obregón,Centro,,no tiene,,,,,26,43,1,Sonora,Nogales,Heroica Nogales,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=112,2008-09-19T19:13:20-05:00
163,113,El sol de Mayo,1000-01-01,Privada,Obregón,Centro,,no tiene,,,,,26,43,1,Sonora,Nogales,Heroica Nogales,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=113,2008-09-19T19:15:26-05:00
164,114,México Lindo,1000-01-01,Privada,Obregón,Centro,,no tiene,,,0.0,0.0,26,43,1,Sonora,Nogales,Heroica Nogales,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=114,2018-12-13T06:41:28-06:00
165,95,Artesanías Victoria´s Hormiga,1985-01-01,Silvia Priego Herrera,Blvd. Benito Juarez s/n esq. 20 de noviembre,Col. El Puerto,83550,(638) 383 70 48,,s_priego@yahoo.com,,,26,48,1,Sonora,Puerto Peñasco,Puerto Peñasco,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=95,2009-04-20T13:56:14-05:00
166,94,Mercedes Rústicos,1998-01-01,Luis Ernesto Romero Muñoz,Alcantar 35,Col. Del Puerto,83550,638 383 47 47,,,0.0,0.0,26,48,1,Sonora,Puerto Peñasco,Puerto Peñasco,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=94,2021-07-21T07:07:36-05:00
167,185,Instituto para el Fomento de las Artesanías de Tabasco,1999-10-13,Gobierno del Estado de Tabasco,Prol. Paseo de la Sierra 820,Primero de Mayo,86190,01 993 314 21 76 y 77 ,http://artesanias.tabasco.gob.mx,karenpineda@tabasco.gob.mx,0.0,0.0,27,4,1,Tabasco,Centro,Villahermosa,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=185,2015-02-11T13:32:12-06:00
168,48,Artesanías de Tula,1969-12-31,"Asociación de Artesanos, A.C.",Hidalgo s/n esq. Zaragoza,Centro,87900,(832) 326 02 81,,ruben_ram65@hotmail.com,0.0,0.0,28,39,1,Tamaulipas,Tula,Ciudad Tula,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=48,2017-03-29T08:03:21-06:00
169,51,Fideicomiso Fondo de la Casa de las Artesanías de Tlaxcala,1998-05-30,Gobierno del Estado de Tlaxcala,Av. Emilio Sánchez Piedras 1,Centro,90000,(246) 462 23 37,http://artesanias.tlaxcala.gob.mx/index.php?option=com_content&view=article&id=1219&Itemid=29,artesanias_tlax@hotmail.com,19.31948,-98.24162,29,33,1,Tlaxcala,Tlaxcala,Tlaxcala de Xicohténcatl,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=51,2015-03-03T09:36:24-06:00
170,129,Manos Veracruzanas Sucursal Boca del Río,2019-08-26,DIF Estatal/Coordinación de Fomento a las Artesanías,Bv. Adolfo Ruiz Cortines 3497,Ylang Ylang,94298,229 923 0300,http://www.difver.gob.mx/manos-veracruzanas/,lherreraz@veracruz.gob.mx,19.13762,-96.10592,30,28,1,Veracruz de Ignacio de la Llave,Boca del Río,Boca del Río,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=129,2020-02-11T05:55:12-06:00
171,52,Manos Veracruzanas Sucursal Xalapa,2006-10-01,DIF Estatal/Coordinación de Fomento a las Artesanías,Venustiano Carranza 316,Felipe Carrillo Puerto,91080,228 840 7586,http://www.difver.gob.mx/manos-veracruzanas/,lherreraz@veracruz.gob.mx,19.51891,-96.92109,30,87,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa-Enríquez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=52,2020-02-11T05:39:18-06:00
172,9,Casa de las Artesanías de Yucatán,1978-07-18,Gobierno del Estado de Yucatán,calle 63 núm. 503-A entre 64 y 66,Centro,97000,(999) 920 73 77,http://artesanias.yucatan.gob.mx/,artes@prodigy.net.mx,20.96707,-89.62679,31,50,1,Yucatán,Mérida,Mérida,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=9,2016-04-22T13:18:55-05:00
173,8,Tienda de la Mujer y Artesanía<br>Casa Matriz,1989-01-01,DIF,Centro Comercial González Ortega<br>Tacuba T-4 local 4,Centro,98000,(492) 922 15 40,,,22.77523,-102.57274,32,56,1,Zacatecas,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=8,2010-05-21T13:25:27-05:00
174,134,"Tienda de la Mujer y Artesanía, Sucursal Cerro de la Bufa",1998-01-01,DIF,"Domicilio conocido, Explanada Cerro de la Bufa",,98000,492 922 15 40,,,0.0,0.0,32,56,1,Zacatecas,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=134,2021-07-22T07:08:56-05:00
175,131,Artesanías Maquila Familiar,1987-12-01,DIF,Juan de Tolsa 928,Centro,98000,(492) 922 03 52,,,,,32,56,1,Zacatecas,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=131,2009-04-24T10:52:46-05:00
176,133,Tienda de la Mujer y Artesanía<br>Sucursal Bufa Teleférico,2008-01-01,DIF,Domicilio conocido<br>Centro Turístico Bufa Teleférico,,98000,(492) 922 15 40,,,,,32,56,1,Zacatecas,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=133,2009-04-24T12:33:16-05:00
177,132,Tienda de la Mujer y Artesanía<br>Sucursal Mesón de Jovito,2000-01-01,DIF,Int. Hotel Mesón de Jovito<br>Jardín Juárez 143,Centro Histórico,98000,(492) 922 15 40,,,,,32,56,1,Zacatecas,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=132,2009-04-24T12:29:05-05:00
178,217,Casa de las Artesanías de Zacatecas,2006-10-15,Secretaría de Economía/Subsecretaría de Desarrollo Artesanal,Av. Hidalgo No. 503,Centro Histórico,98000,(492) 94 3 03 38,http://www.casadelasartesaniaszac.gob.mx/,casadelasartesaniasdezacatecas@gmail.com,0.00575,-0.00137,32,56,1,Zacatecas,Zacatecas,Zacatecas,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=217,2019-08-20T06:07:35-05:00
