,Comentario,Texto limpio
2633,"Excelente lugar! Muuuy bonito! Estacionamiento económico $20x tres horas y la 4a ya a $5pesos. Fuimos a escuchar a Susana Alexander ""Ni un grito más"" !",excelente muuuy bonito estacionamiento económico x pesos escuchar susana alexander grito
2634,"Buen lugar para visitar en Mérida, si tienes tiempo en la ciudad, el museo está muy bien instalado y todas las instalaciones están impecables, la atención al cliente desde los guardias hasta las personas que estan en recepción es muy buena en definitiva un lugar con mucha historia para visitar!!",visitar mérida ciudad museo instalado instalaciones impecables atención cliente guardias personas recepción definitiva historia visitar
2635,"Es un lugar agradable, con varios videos que te syudan a apreciar lo que está exhibido. El edificio es bonito y la museografía es buena. Hay maquetas muy interesantes. Bueno para niños.",agradable videos syudan apreciar exhibido edificio bonito museografía maquetas interesantes niños
2636,Hermoso lugar donde aprender de nuestra historia,hermoso aprender historia
2637,"El museo es excelente, me tocó ver la exposición del maíz y fue realmente agradable, muy interactivo y no hay forma de aburrirte",museo excelente tocó exposición maíz realmente agradable interactivo forma aburrirte
2638,"Recorrerlo todo lleva más de un día. Es muy grande y con muchísima información desde el origen de nuestro planeta, hasta nuestros días. Hermosa la proyección que hacen en un cuarto cerrado sobre la formación del mundo.",recorrerlo grande muchísima información origen planeta hermosa proyección cuarto cerrado formación mundo
2639,Me pareció muy increíble e interesante por toda la riqueza cultural del mundo Maya.  Sus instalaciones son de primer mundo.  Apto para todas las edades.,pareció increíble interesante riqueza cultural mundo maya instalaciones mundo apto edades
2640,Hay visitas guiadas gratuitas. Hablar por teléfono antes de ir para confirmar la hora. Muy interesante y vale la pena visitar.,visitas guiadas gratuitas hablar teléfono confirmar hora interesante vale pena visitar
2641,"Es un lugar MÁGICO! Espacioso, fresco, elegante. Hermosamente diseñado para hacer un viaje en el tiempo por la impresionante cultura maya. ESPECTACULAR",mágico espacioso fresco elegante hermosamente diseñado viaje impresionante cultura maya espectacular
2642,"Muy bonito para pasar tiempo con la familia, debido a sus exposiciones I teractivas.",bonito pasar familia exposiciones i teractivas
2643,"Se que no muchos les gusta ir a museos, es algo que disfruto mucho. Y este gran museo Maya ha sido el mejor de los mejores de México, en verdad esta ala altura de los museos como Smithsonian de Estados Unidos. No debes perderte este lugar",gusta museos disfruto museo maya mejores méxico ala altura museos smithsonian unidos debes perderte
2644,"Excelente!! Un lugar estupendo para conocer los orígenes y la evolución del mundo Maya, puedes recorrerlo solo pero la experiencia será mucho mejor con un guía,los precios muy accesibles",excelente estupendo orígenes evolución mundo maya puedes recorrerlo experiencia guíalos precios accesibles
2645,"Disfrute mucho el recorrido por las salas de este Museo. Lo recomiendo mucho si van a Mérida.
Para recordar todos esos años de historia que llevamos en la escuela y aprender también lo que no sabíamos.",disfrute recorrido salas museo recomiendo mérida recordar años historia llevamos escuela aprender sabíamos
2646,"Pues el concepto bien. La arquitectura es una Ceiba árbol de la vida, que si no me lo explica el último policía, no lo hubiera entendido. Muy vacío y me imaginé algo tan grandioso como lo que hay en Antropología pero nada.",concepto arquitectura ceiba árbol vida explica policía entendido vacío imaginé grandioso antropología
2647,"Es más bien como museo para niños de primaria, interesante pero es más enfocado a la cuestión cultural particular maya desde las primeras poblaciones humanas en la península hasta la actualidad, no es arqueológico aunque tiene algunas piezas mayas clasicas",museo niños primaria interesante enfocado cuestión cultural particular maya primeras poblaciones humanas península actualidad arqueológico piezas mayas clasicas
2648,Una Gran Experiencia... No puedes venir a Mérida y no visitarlo..,experiencia puedes venir mérida visitarlo
2649,Lo fui a visitar pero por el momento está cerrado,visitar cerrado
2650,"Un buen lugar para conocer más detalles de la cultura maya, antigua y contemporánea. Lleven zapatos cómodos y por lo menos tres horas para recorrerlo con detalle y sin prisas.",detalles cultura maya antigua contemporánea lleven zapatos cómodos recorrerlo detalle prisas
2651,Siempre la he considerado un monumento al derroche innecesaria. El palacio G Canton siempre fue perfecto para  albergarlo.,considerado monumento derroche innecesaria palacio g canton perfecto albergarlo
2652,"Los videos parecen interesantes pero tuvimos la ""mala suerte"" de que en 3 salas diferentes los proyectores no funcionaban debidamente.
Lo bueno fue el recorrido hecho con la guía maya y escuchar el idioma en sus labios fué una grata experiencia.",videos parecen interesantes mala suerte salas proyectores funcionaban debidamente recorrido guía maya escuchar idioma labios fué grata experiencia
2653,Periódicamente tiene actividades culturales para los niños con diversos temas formativos,periódicamente actividades culturales niños diversos temas formativos
2654,Museo increíble pero el guía se lleva los aplausos un joven inteligente y estudiado del tema. Me lo quiero llevar a Torreón a dar conferencia de historia de nuestro bello México,museo increíble guía aplausos joven inteligente estudiado tema quiero torreón conferencia historia bello méxico
2655,"Me gusto mucho la exposición y las instalaciones son geniales y modernas, creó le falta aprovechar más el edificio, lleven sus credenciales de maestro, 3era edad etc para que les den descuento. Destino obligado para los amantes de la historia.",gusto exposición instalaciones geniales modernas creó falta aprovechar edificio lleven credenciales maestro edad etc den descuento destino obligado amantes historia
2656,"Realmente le falta más demostraciones de arte u lo que sea, si lo comparamos con el museo de historia nacional de Monterrey, el museo del mundo maya da mucho que desear para tan grande infraestructura",realmente falta demostraciones arte u comparamos museo historia nacional monterrey museo mundo maya desear grande infraestructura
2657,"En un rincón afuera del museo hay un monumento que vale la pena visitar. El hombre que descifró la escritura maya fue un soldado ruso Yuri Knórosov. Se valió de dos libros, uno con el alfabeto maya de fray Diego de Landa y un diccionario del idioma maya yucateco del siglo XVI. Logrando con esto explicar que el alfabeto se forma de sílabas y que se lee de derecha a izquierda. Se admira y venera a talentos como el del camarada. Ubicado entre el centro de convenciones y el museo",rincón afuera museo monumento vale pena visitar hombre descifró escritura maya soldado ruso yuri knórosov valió libros alfabeto maya fray diego landa diccionario idioma maya yucateco siglo xvi logrando explicar alfabeto forma sílabas lee derecha izquierda admira venera talentos camarada ubicado centro convenciones museo
2658,"En este lugar se guardan mucha riqueza artística de pueblo yucateco. Las riquezas son de diferentes epocas: desde los antiguos mayas, etapa colonial hasta contemporánea. Hay desde maquetas de diversos edificios  arquitectónicos del estado, arte sacro y fotografías de lugares hermosos  de diversas partes  de interior de Yucatán. Sin duda alguna  es un lugar muy recomendado para conocer algo de historia y cultura yucateca.",guardan riqueza artística pueblo yucateco riquezas epocas antiguos mayas etapa colonial contemporánea maquetas diversos edificios arquitectónicos arte sacro fotografías lugares hermosos diversas partes interior yucatán duda recomendado historia cultura yucateca
2659,"Instalaciones modernas, impresionantes y limpias. El personal muy amable. La exposición tiene audiovisuales excelentes. Una verdadera referencia del conocimiento de la cultura maya.",instalaciones modernas impresionantes limpias personal amable exposición audiovisuales excelentes referencia conocimiento cultura maya
2660,Me desecione...las presentaciones...son muy pobres...pricinpalmente se destaca la cultura yucateca....no la Maya..no esta enriquecida con con lo qie  sueron los mayas las salas de audio las bancas y los espacios muy trducidod y incómodo...un elefante blanco muy caro😢😢😢 no cumple como museo de los mayas,desecionelas presentacionesson pobrespricinpalmente destaca cultura yucatecano mayano enriquecida qie sueron mayas salas audio bancas espacios trducidod incómodoun elefante blanco caro cumple museo mayas
2661,"Estaba cerrado, deberían actualizar los horarios de la página.",cerrado deberían actualizar horarios página
2662,Dentro de la Manzana del templo hay algunos lugares históricos como el Centro para Visitantes donde se puede aprender más sobre la historia de la restauración de la Iglesia de Jesucristo. Hay misioneras de muchas partes del mundo dispuestas a ayudar y contestar tus preguntas.,manzana templo lugares históricos centro visitantes aprender historia restauración iglesia jesucristo misioneras partes mundo dispuestas ayudar contestar preguntas
2663,Funciona también como sala de cine la cual tiene butacas cómodas y una pantalla amplia El único detalle a mejorar es el audio que sin ser un gran conocedor se siente la diferencia contra las salas comerciales la gran diferencia es que las películas que se exhiben aquí no todo el tiempo las puedes ver en Salas de cadenas conocidas por lo que se aplaude que exista esta sala,funciona sala cine butacas cómodas pantalla amplia único detalle mejorar audio conocedor diferencia salas comerciales diferencia películas exhiben puedes salas cadenas conocidas aplaude exista sala
2664,"Se puede recorrer en una mañana y conocer diversos aspectos culturales, etnográficos, históricos, políticos y religiosos de la cultura maya pasada y presente.
Hace falta una librería con suficientes títulos.",recorrer mañana diversos aspectos culturales etnográficos históricos políticos religiosos cultura maya presente falta librería suficientes títulos
2665,"Comentario crítico:
Evidentemente es el Museo más grande de Yucatán... pero en metros cuadrados! Este gran edificio con amplias explanadas vacías tiene la pantalla más grande de toda latinoamericana llamada MayaMax, pero le hace falta más difusión y eventos para poder disfrutar de este gran atributo! Sus naves de exposiciónes fijas se quedan muy cortas en material museográfico y elementos de exposición por lo que no representa un impacto seguro y positivo para el visitante! Sus aulas y galerías de eventos y exposiciones temporales también carecen de difusión dentro del mismo museo por lo que si visitas este magno edificio no sabrás que encontrarás y quizá hasta pases sin enterarte de las galerías superiores con las que cuenta este emblemático lugar con el diseño sacado de una ceiba (árbol sagrado para la civilización maya)! Podría ser el edificio más representativo de la arquitectura moderna de Yucatán pero vamos, Yucatán no tiene tantos edificios emblemáticos modernos! Y desde el punto de vista arquitectónico simplemente diré que es muy criticado en cuanto a diseño! A mi parecer, como ""Gran Museo del Mundo Maya"" deja mucho que desear pues podría tener, por su espacio, un mayor potencial con exposiciones y eventos que impacten tanto al sector turismo como a la población local! Sería excelente que los yucatecos nos identifiquemos con ese museo, orgullosos que nos represente a nivel internacional, pero lamentablemente la mayoría de la población de Mérida ni siquiera sabe que hay adentro! Y ya ni siquiera se puede apreciar por las noches el precioso evento gratuito de luz y sonido proyectado con tecnología de video mapping en los muros exteriores del edificio!
Por estos hechos se hace evidente que presenta problemas de recursos!
Ojalá y pronto se pueda convertir en el polo de atracción que prometía hace algunos años pues, a pesar de las fuertes críticas es un edificio sólido, ubicado en una de las mejores zonas de Mérida y con un gran potencial que ningún otro museo de Yucatán lo tiene!

Pero bueno... por cultura local... demanda visitarlo!",comentario crítico evidentemente museo grande yucatán metros cuadrados edificio amplias explanadas vacías pantalla grande latinoamericana llamada mayamax falta difusión eventos disfrutar atributo naves exposiciónes fijas quedan cortas material museográfico elementos exposición representa impacto seguro positivo visitante aulas galerías eventos exposiciones temporales carecen difusión museo visitas magno edificio sabrás encontrarás pases enterarte galerías superiores emblemático diseño sacado ceiba árbol sagrado civilización maya edificio representativo arquitectura moderna yucatán yucatán tantos edificios emblemáticos modernos punto vista arquitectónico simplemente diré criticado diseño parecer museo mundo maya deja desear espacio potencial exposiciones eventos impacten sector turismo población local excelente yucatecos identifiquemos museo orgullosos represente nivel internacional lamentablemente mayoría población mérida siquiera adentro siquiera apreciar noches precioso evento gratuito luz sonido proyectado tecnología video mapping muros exteriores edificio hechos evidente presenta problemas recursos ojalá convertir polo atracción prometía años fuertes críticas edificio sólido ubicado mejores zonas mérida potencial museo yucatán cultura local demanda visitarlo
2666,"Excelente Museo, uno de los Mejores Museos de Mérida, Aquí puedes Aprender la Cultura Maya, el Museo se encuentra en la Calle 60 Norte Mérida-Progreso Detrás del Centro de Convenciones Siglo XXI y cerca de Chedraui Selecto Norte.",excelente museo mejores museos mérida puedes aprender cultura maya museo calle norte méridaprogreso centro convenciones siglo xxi chedraui selecto norte
2667,"Realmente esperaba una presentación real en cambio la mayoría de las piezas son ficticias.
Explican la llegada de Hernán cortés y no ponen fecha en la que fue dicha conquista y lo peor es que ni siquiera está ku kul can ¿en donde se mencionan a dichos dioses? No basta con ponerlos impresos en plástico, ya que eso fue de lo más relevante en su cultura. Anteriormente contaba con 3 salas, pero nos comentó el personal que con este nuevo sexenio, se mandaron a quitar 2 salas, dejando solo lo que ya comenté.Es una pena que este así dicho museo ya que la cultura maya es impresionante.",realmente esperaba presentación real cambio mayoría piezas ficticias explican llegada hernán cortés ponen fecha dicha conquista siquiera ku kul can ¿en mencionan dichos dioses basta ponerlos impresos plástico relevante cultura anteriormente contaba salas personal sexenio mandaron quitar salas dejando comentées pena museo cultura maya impresionante
2668,"Son solo 2 salas, muchas fotos, mejor comprense una hamburguesa, es un museo privado, donde una ex gobernadora es la dueña, todos los dias cobran la entrada sin distincion",salas fotos comprense hamburguesa museo privado gobernadora dueña cobran entrada distincion
2669,"Es un museo muy bonito y la distribución es agradable, puedes conocer más sobre la historia y la vida cotidiana de las culturas mayas.",museo bonito distribución agradable puedes historia vida cotidiana culturas mayas
2670,"Impresionante edificio, gran colección. Sus videos muy interesantes",impresionante edificio colección videos interesantes
2671,"Hermoso museo en Mérida, plena tierra maya. Te cuenta de forma detallada la manera de vivir del la civilización Maya. Muchos detalles de la historia de la Península de Yucatán. Muy recomendable que lo visiten.",hermoso museo mérida plena tierra maya forma detallada vivir civilización maya detalles historia península yucatán recomendable visiten
2672,"Fue muy grato al haber estado allí, ya que aprendí más sobre mi cultura y me sentí muy orgulloso de mis raíces. Y el servicio fue muy gratificante. 5 estrellas",grato aprendí cultura sentí orgulloso raíces servicio gratificante estrellas
2673,"Excelente museo que se encuentra en la bella ciudad de Mérida, recorres salas donde se pueden admirar vestigios mayas y conocer un poco de ésta sobresaliente civilización.",excelente museo bella ciudad mérida recorres salas admirar vestigios mayas sobresaliente civilización
2674,"Está exelente, muy bonito, de lujo, pero había muy poca gente para ser domingo, luego fuimos al museo de historia natural, y fue todo lo contrario, edificio abandonado, sucio, mal oliente, y allí si había mucha gente.",exelente bonito lujo gente domingo museo historia natural contrario edificio abandonado sucio oliente gente
2675,"Primera vez que voy y me decepcionó bastante, únicamente hubo acceso a un área que si bien tiene diversas piezas para apreciar y algunas áreas donde se pueden ver videos históricos, para la magnitud de la construcción, deja mucho que desear, las instalaciones son gigantescas para lo que alberga, aunado a que el área dónde se encuentran los dinosaurios (quizás único punto que podría llamar la atención de los pequeños) estaba en remodelación, tampoco se permite el acceso al área superior donde conocidos me habían comentado que se podía subir y apreciar parte de la ciudad, lo único rescatable es el personal, muy amables todos desde los vigilantes, intendentes y guardias del museo.",decepcionó únicamente acceso área diversas piezas apreciar áreas videos históricos magnitud construcción deja desear instalaciones gigantescas alberga aunado área encuentran dinosaurios único punto llamar atención pequeños remodelación permite acceso área superior conocidos comentado podía subir apreciar ciudad único rescatable personal amables vigilantes intendentes guardias museo
2676,Un excelente museo te recomiendo visitarlo si vienes a Mérida recomendación trae suéter el aire acondicionado esta rico pero el cambio del calor al frío es brusco y no quieres enfermarte en tu viaje verdad !!!,excelente museo recomiendo visitarlo vienes mérida recomendación trae suéter aire acondicionado rico cambio calor frío brusco quieres enfermarte viaje
2677,"El museo estuvo muy bueno en todos los aspectos, cuentan con una amplia colección de artículos de la cultura maya, mi recomendación es que se visite este museo antes que el templo de kukulcan, ya que la explico les parecerá mucho más adecuada",museo aspectos cuentan amplia colección artículos cultura maya recomendación visite museo templo kukulcan explico parecerá adecuada
2678,Excelente. Te presentan la historia maya desde sus orígenes. Forma de vida y desarrollo. Exponen el tipo de suelo de la región así como la estructura de los cenotes.,excelente presentan historia maya orígenes forma vida desarrollo exponen tipo suelo región estructura cenotes
2679,Excelente muestra de la historia de los mayas,excelente muestra historia mayas
2680,"Un espacio con un diseño interesante y digno de presumir, tanto por la colección, los detalles y el orgullo de todos quienes es él laboran. Vale lo pena visitarlo, dado que esta a la altura de los grandes museos.",espacio diseño interesante digno presumir colección detalles orgullo laboran vale pena visitarlo altura museos
2681,"Muy bonito lugar para conocer todo sobre la peninsula de Yucatán. Hay cuartos donde ponen videos. El Gran Museo del Mundo Maya de Mérida es un museo ubicado en la ciudad de Mérida, Yucatán, México. Fue inaugurado el 21 de diciembre de 2012, con motivo del fin de la cuenta larga conforme al calendario maya. Dedicado a las culturas mayashistóricas y presentes.",bonito peninsula yucatán cuartos ponen videos museo mundo maya mérida museo ubicado ciudad mérida yucatán méxico inaugurado diciembre motivo larga conforme calendario maya dedicado culturas mayashistóricas presentes
2682,"Es un museo genial y bastante interactivo. Tiene de todo y buena información, todo muy bonito y bien organizado. Es muy bueno para niños y estudiantes.",museo genial interactivo información bonito organizado niños estudiantes
2683,"Bello lugar, con un diseño extraordinario,para disfrutar, aprender, conocer tantas  cosas de las culturas. Felicidades a todo el personal del museo Maya.",bello diseño extraordinariopara disfrutar aprender tantas culturas felicidades personal museo maya
2684,"Excelentes las instalaciones y la museografía. Un poco lejos del centro de Mérida, si bien gracias al periférico resulta una muy buena actividad antes de ir al aeropuerto.",excelentes instalaciones museografía centro mérida gracias periférico resulta actividad aeropuerto
2685,"Muy bonito e interesante, buena información",bonito interesante información
2686,Me esperaba más de este museo. Tiene una imponente estructura pero su exhibición de la sala del mundo maya es pequeña a comparación de lo que te da a entender su nombre. Además de que es muy costoso pata los que no son locales.,esperaba museo imponente estructura exhibición sala mundo maya pequeña comparación entender nombre costoso pata locales
2687,"Es un gran reconocimiento a una de las culturas más emblematicas de México, a través de sus salas podrás descubrir acerca del presente maya y las huellas que dejaron en el pasado que incluso siguen vigentes hasta nuestros días. Sociedad, cultura, cosmovisión, rituales economia y arquirectura maya son diferentes tópicos que disfrutaras",reconocimiento culturas emblematicas méxico salas podrás descubrir acerca presente maya huellas dejaron siguen vigentes sociedad cultura cosmovisión rituales economia arquirectura maya tópicos disfrutaras
2688,Un gran espacio parcialmente vacío,espacio parcialmente vacío
2689,"Es carísimo 100 pesos por persona y no está al nivel de un museo de ese precio, no explican si las piezas son copias o si son originales. Los vídeos no pasan completos, la iluminación es muy mala. Pero no dejes de visitarlo ya que no hay otro en Mérida. Si puedes ir a la cdmx al museo del templo mayor ese sí es un museo y cuesta menos de la mitad",carísimo pesos persona nivel museo precio explican piezas copias originales vídeos pasan completos iluminación mala dejes visitarlo mérida puedes cdmx museo templo museo cuesta mitad
2690,"Una experiencia de arquitectura, vale la pena por muchos aspectos; el concepto drl edificio, arq de paisaje, el gran vestíbulo y la escalera, los patios... vale para una tarde!",experiencia arquitectura vale pena aspectos concepto drl edificio arq paisaje vestíbulo escalera patios vale
2691,"Precioso museo sobre la cultura Maya, incluye salones pars convenciones. Proyecciones de luz y sonido por la noche.",precioso museo cultura maya incluye salones pars convenciones proyecciones luz sonido noche
2692,"Ideal para saber sobre el origen de la Peninsula de Yucatán. La evolución de la tierra y de la especies, entre otros temas de interes biológico. Independiente a la gran exposición sobre la cultura Maya. Mucho más recomendado que el Museo de Historia Natural.",ideal origen peninsula yucatán evolución tierra especies temas interes biológico independiente exposición cultura maya recomendado museo historia natural
2693,"La infraestructura es grande pero no el área del museo. Las instalaciones son amplias, organizan talleres para niños y regularmente hay espectáculos en la explanada.",infraestructura grande área museo instalaciones amplias organizan talleres niños regularmente espectáculos explanada
2694,"excelente lugar , falta tiempo para admirar en una sola visita toda la maravillosa historia de la cultura maya en la belleza de este gran edificio que gracias al tercer debate nació el deseo de conocerlo , felicidades al estado de Yucatán por este tan bonito museo",excelente falta admirar visita maravillosa historia cultura maya belleza edificio gracias tercer debate nació deseo conocerlo felicidades yucatán bonito museo
2695,Excelente museo donde conoces y reconoces la historia del pueblo maya desde la creación del mundo hasta la actualidad; con recorridos guiados y gran atención al público de parte del personal.,excelente museo conoces reconoces historia pueblo maya creación mundo actualidad recorridos guiados atención público personal
2696,"El edificio impone desde fuera, pero la colección de piezas es pobre, lo compensan las muchas pantallas interactivas. Parecería que es muy grande pero solo es la planta baja del edificio. Lo demás, la bola del nido, está vacío.",edificio impone colección piezas pobre compensan pantallas interactivas parecería grande planta baja edificio bola nido vacío
2697,"Lugar maravilloso para conocer de la historia y cultura Maya nativa del sureste de México, muy bien preparado Y ambiente muy agradable, de igual manera los precios son super accesibles y cuentan con un personal muy capacitado y con buena seguridad privada!",maravilloso historia cultura maya nativa sureste méxico preparado ambiente agradable precios super accesibles cuentan personal capacitado seguridad privada
2698,Gran museo en la ciudad de Mérida. Impresionante muestra de toda la cultura maya. Tesoro Nacional y muy bien ambientado y explicado.,museo ciudad mérida impresionante muestra cultura maya tesoro nacional ambientado explicado
2699,"Es un museo moderno e interactivo, bien cuidado y con personal amable, que muestra la historia del mundo maya desde la época de los dinosaurios hasta la actualidad.",museo moderno interactivo cuidado personal amable muestra historia mundo maya época dinosaurios actualidad
2700,"Edificio hermoso, ojalá lo extiendan o arreglen los audiovisuales. Las maquetas y escenarios me encantaron! Esta muy padre que pongan las etiquetas en Español, Inglés y Maya",edificio hermoso ojalá extiendan arreglen audiovisuales maquetas escenarios encantaron padre pongan etiquetas español inglés maya
2701,"Excelente estado de conservación (mantenimiento), integración de tecnologías (pantallas con app). Lo que no vi, fueron los minerales encontrados como fragmentos de meteoritos y restos fósiles
Y toda la información que está ahí. Debería ser dada a conocer a los Yucatecos, para que no confundan usos y costumbres, con hábitos por comodínos. Ejemplo: realizar el Took

Que cuando hagan Took (quema), siembren cosecha!
De no ser así. Es una falta de cultura y contaminación al ambiente y daños irreversibles a personas por respirar el humo generado ... Por su Took!",excelente conservación mantenimiento integración tecnologías pantallas app vi minerales encontrados fragmentos meteoritos restos fósiles información debería dada yucatecos confundan usos costumbres hábitos comodínos took hagan took quema siembren cosecha falta cultura contaminación ambiente daños irreversibles personas respirar humo generado took
2702,"Es un museo muy grande y hermoso, con mucha información sobre la cultura maya antigua y actual, hacen descuento para estudiantes, adultos mayores y originarios de Yucatán, ampliamente recomendable para visitar.",museo grande hermoso información cultura maya antigua actual descuento estudiantes adultos mayores originarios yucatán ampliamente recomendable visitar
2703,"Excelente museo, bien cuidado. Cuenta con exposiciones permanentes ,temporales, descuento para residentes, bastante material audiovisual ,sala de cine con documentales; esta orientado a la cultura maya yucateca (mayab). Aprox. 3.5 horas para recorrerlo con calma",excelente museo cuidado exposiciones permanentes temporales descuento residentes material audiovisual sala cine documentales orientado cultura maya yucateca mayab aprox recorrerlo calma
2704,"Excelente lugar para aprender  y conocer un poco más, acerca de los mayas, su cultura e historia. Te sorprenderás con todo lo maravilloso detrás de esta parte de la historia de Yucatán.
Seas extranjero o local, este museo te encantara.

Ubicado cerca de dos de las mejores plazas comerciales de Mérida.  A lado de un centro de convenciones... Querrás más de un día para disfrutar todo.",excelente aprender acerca mayas cultura historia sorprenderás maravilloso historia yucatán extranjero local museo encantara ubicado mejores plazas comerciales mérida centro convenciones querrás disfrutar
2705,"El Museo es una belleza arquitectónica! La visita es    una sugerencia ""obligada"" para las personas que visitan la ciudad de Mérida. Conocer más de la Cultura Maya es fascinante!",museo belleza arquitectónica visita sugerencia obligada personas visitan ciudad mérida cultura maya fascinante
2706,"Todo lo que necesitas saber está ahí, desde el asteroide hasta porque se llama Yucatán, y más.... !",necesitas asteroide llama yucatán
2707,"El gran museo es un espacio de cultura y arte de los mayas . El diseño del museo Incluye elementos de la vida vida actual de los mayas de la península . Ofrece objetos como los pisos de pasta , los bordados de Ticul , la indumentaria y las materias primas que exportó el estados Yucatán durante el siglo XIX.
También incluye maquetas , reconstrucciones y piezas originales de los centros poblacionales de los pueblos mayas históricos .
El museo todavía tiene mucho que incorporar a sus salas, para ofrecer al visitante una visión completa de la situación social, cultural y lingüística de los mayas peninsulares.",museo espacio cultura arte mayas diseño museo incluye elementos vida vida actual mayas península ofrece objetos pisos pasta bordados ticul indumentaria materias primas exportó yucatán siglo xix incluye maquetas reconstrucciones piezas originales centros poblacionales pueblos mayas históricos museo incorporar salas ofrecer visitante visión completa situación social cultural lingüística mayas peninsulares
2708,"Muy buen lugar para conocer de la cultura maya, lo recomiendo al 100",cultura maya recomiendo
2709,"La inversión para este Museo fue estratosférica y no lo refleja. Quizá para hacerlo más ""moderno"" las piezas no tienen fichas, así que si uno tiene interés por el origen, sitio o características de una pieza en particular no es posible saber.",inversión museo estratosférica refleja moderno piezas fichas interés origen sitio características pieza particular
2710,"El museo es bueno, aunque es un poco caro, la sala Mayamax es muy buena y luego pasan películas en pantalla gigante a buen precio. El estacionamiento tiene costo, pero se pueden quedar en el del Siglo XXI y caminar un poco.",museo caro sala mayamax pasan películas pantalla gigante precio estacionamiento costo quedar siglo xxi caminar
2711,Excelente. La majestuosidad de los mayas!!,excelente majestuosidad mayas
2712,"Muy buen museo, es muy grande y muy interesante todo lo que se encuentra dentro, conoces mucho sobre la cultura maya. La estructura por fuera es espectacular.",museo grande interesante conoces cultura maya estructura espectacular
2713,Perfecto lugar para conocer mas sobre la cultura maya,perfecto cultura maya
2714,"La museografía e infografía es excelente, el personal es muy profesional y amable. Para tener en cuenta el cierre del museo es a las 17:00, pero la taquilla cierra a las 16:30.",museografía infografía excelente personal profesional amable cierre museo taquilla cierra
2715,Bonito museo maya,bonito museo maya
2716,Excelente locación. Una estructura increíble de buena ingeniería. Buenos temas y conferencias todo el año. Solo el costo algo elevado para el museo...,excelente locación estructura increíble ingeniería temas conferencias año costo elevado museo
2717,"Muy bonito museo e interesante, si conoces algo de la cultura maya tu recorrido se te hará muy rápido. Si visitas Mérida no debes dejar de visitarlo.",bonito museo interesante conoces cultura maya recorrido hará rápido visitas mérida debes dejar visitarlo
2718,"Excelente opción para aprender más de la cultura maya y las milpas, impecables instalaciones, personal muy atento, precio muy accesible, $100 , para los yucatecos los domingos es entrada libre",excelente opción aprender cultura maya milpas impecables instalaciones personal atento precio accesible yucatecos domingos entrada libre
2719,"Excelente museo, aunque actualmente hay algunas secciones cerradas. Personal muy amable. Particularmente soliciten al guía Hugo, es maravillosa su explicación.",excelente museo secciones cerradas personal amable particularmente soliciten guía hugo maravillosa explicación
2720,"Las cuatro alas valen mucho la pena tienen muchos objetos y material interactivo que mostrar, el precio de la entrada es accesible y el edifico es muy bonito e impresionante a la vista.",alas valen pena objetos material interactivo mostrar precio entrada accesible edifico bonito impresionante vista
2721,Lo bueno viene en un paquete chiquito! Solo de 4 salas pero de recorrido muy ameno. Me encantaron los vídeos de la vida cotidiana de los mayas... aptos para toda la familia.,viene paquete chiquito salas recorrido ameno encantaron vídeos vida cotidiana mayas aptos familia
2722,"Muy buen museo, ahora solo queda esperar su reapertura",museo queda esperar reapertura
2723,"Museo excelente,informacion interactiva,bien conservado, mucha vigilancia,elevadores con acceso a discapacitados, estacionamiento, cuenta con cafateria,el único pero que le pongo es que algunas zonas están en reparación y el espectáculo de luces no estaba disponible el día que lo visite,de lo demás ,buena experiencia y obligado cuando se visita Mérida.",museo excelenteinformacion interactivabien conservado vigilanciaelevadores acceso discapacitados estacionamiento cafateriael único pongo zonas reparación espectáculo luces disponible visitede experiencia obligado visita mérida
2724,Bonito solo q algo chocantes sus empleados como no somos extranjeros nos  trataron mal,bonito q chocantes empleados extranjeros trataron
2725,Debes conocerlo si estas en Merida,debes conocerlo merida
2726,"El edificio alberga una buena cantidad de obras del arte maya de toda la península, las proyecciones digitales son excelentes. En general puedes visitar todo el edifico que es de arquitectura moderna.",edificio alberga cantidad obras arte maya península proyecciones digitales excelentes puedes visitar edifico arquitectura moderna
2727,"Es muy buena la calidad museográfica y la interacción con las pantallas táctiles.
Sin embargo es mucho mayor lo que se podría exponer de la cultura maya.",calidad museográfica interacción pantallas táctiles exponer cultura maya
2728,"Increíble lugar para hacer un recorrido sobre la evolución del desarrollo de la cultura Maya, con elementos lúdicos y tecnológicos. El único inconveniente, es que me tocó una parte que estaba en remodelación y no pude recorrerla.",increíble recorrido evolución desarrollo cultura maya elementos lúdicos tecnológicos único inconveniente tocó remodelación pude recorrerla
2729,"Me encantó un lugar con tanta historia del estado de Yucatan y sus mayas, las instalaciones muy bonitas, con salas audiovisuales, cuenta con estacionamiento, baños, elevadores, sala de teatro y muy grande es tan grande que nunca acabas de recorrer el lugar",encantó tanta historia yucatan mayas instalaciones bonitas salas audiovisuales estacionamiento baños elevadores sala teatro grande grande acabas recorrer
2730,Maravilloso,maravilloso
2731,"Muy padre, la arquitectura está diseñada de una manera diferente a otros museos está muy completo. Me tocó ir un día en el que dos salas estaban en remodelación. Y no pude verlo completo.",padre arquitectura diseñada museos completo tocó salas remodelación pude verlo completo
2732,Es impresionante el edificio aunque la obra que muestra es pobre y escasa mi expectativa era encontrar mas por el tamaño del museo,impresionante edificio obra muestra pobre escasa expectativa encontrar tamaño museo
