,Comentario,Texto limpio
1954,Un lugar lleno de historia i muy hermozo vale la pena visitarlo!,lleno historia i hermozo vale pena visitarlo
1955,Excelente muy entretenido . Además en algunas salas puedes interactuar,excelente entretenido salas puedes interactuar
1956,La exposición permanente es simple pero representa bien distintos periodos de la historia de México.,exposición permanente simple representa distintos periodos historia méxico
1957,"Es en lugar lleno de sorpresas y las personas que trabajan allí, son muy atentos y amables, y el restaurante muy cómodo y deliciosos platillos con precios muy accesibles",lleno sorpresas personas atentos amables restaurante cómodo deliciosos platillos precios accesibles
1958,El museo abre de miercoles a sabado de 11:30 am  a 4 pm por motivos de la contingencia an modificado los horarios,museo abre miercoles sabado am pm motivos contingencia an modificado horarios
1959,"Es un lugar muy interesante y lleno de objetos de gran valor nacional, muy recomendado para ir en un rato libre, además de que el edificio en si también es muy bello por si solo, la verdad a mi gusto es muy poco conocido para todo lo que ofrece así que por lo regular está muy solo y puedes ir tranquilo observando todo lo que tiene y recorriendo sus pasillos ya sea en familia, o pareja o solo",interesante lleno objetos nacional recomendado rato libre edificio bello gusto conocido ofrece regular puedes tranquilo observando recorriendo pasillos familia pareja
1960,"Un pequeño pero interesante museo con obras históricas artísticas y una buena colecciones de objetos arqueológicos y fósiles. Desafortunadamente la museografía no es muy amigable con el visitante y buena parte de las placas junto a las piezas no nos comparten mucha información sobre los objetos que estamos contemplando. De cualquier manera es una visita muy agradable dentro del primer círculo de Guadalajara, nos permite ver una antigua casino colonial y piezas de gran interés para conocer más del pasado de esta región",pequeño interesante museo obras históricas artísticas colecciones objetos arqueológicos fósiles desafortunadamente museografía amigable visitante placas piezas comparten información objetos contemplando visita agradable círculo guadalajara permite antigua casino colonial piezas interés región
1961,"Amplia colección de fosiles de dinosaurios, trilobites, amonites.",amplia colección fosiles dinosaurios trilobites amonites
1962,Un museo muy interesante con todas las exhibiciones de animales pasados! Así como el mamut! Vale la pena visitarlo! Es gratis para estudiantes,museo interesante exhibiciones animales pasados mamut vale pena visitarlo gratis estudiantes
1963,Muy interesante todp lo q tienen ahi los huesos del mamut lo mas interesante,interesante todp q huesos mamut interesante
1964,"Hay muy poco en exhibición, muchas piezas no tienen una explicación de que o de donde son, está revuelto en la misma área piezas arqueológicas, piezas de tonala y Pinturas se siente muy desorganizado, el edificio es hermoso!",exhibición piezas explicación revuelto área piezas arqueológicas piezas tonala pinturas desorganizado edificio hermoso
1965,"Como persona foránea el mamut fue fantástico, y tienen que ver el retrato de Orozoco a manos O'Gorman es genial.",persona foránea mamut fantástico retrato orozoco manos ogorman genial
1966,Excelente lugar !! Fue muy entretenido de recorrer y esta bastante extensa la exhibición!!!,excelente entretenido recorrer extensa exhibición
1967,"Soy estudiante,sólo mostré mi credencial en donde se paga para entrar y fue gratuito el acceso;todo está muy limpio y son muy amables.Suena obvio pero llevarse zapatos cómodos, traía tenis y me cansé, ya me imagino como les fue a las muchachas que traían tacones.",estudiantesólo mostré credencial paga entrar gratuito accesotodo limpio amablessuena obvio llevarse zapatos cómodos traía tenis cansé imagino muchachas traían tacones
1968,"Cabe hacer mención que el museo no está abierto en su totalidad, por cuestiones de pandemia el acceso es limitado y además hay que cumplir ciertas reglas sanitarias.",cabe mención museo abierto totalidad cuestiones pandemia acceso limitado cumplir reglas sanitarias
1969,"Me gustó, si eres estudiante o maestro te hacen descuento a la entrada.",gustó estudiante maestro descuento entrada
1970,"Tenia años que no asistia a este museo, el lugar se encuentra bien conservado, siento que le falta más información a los artículos exibidos, y man tenimiento a los salones de exhibición así como a las carrozas.",tenia años asistia museo conservado siento falta información artículos exibidos man tenimiento salones exhibición carrozas
1971,"Es un museo muy bonito, es muy recomendable ir a visitarlo.",museo bonito recomendable visitarlo
1972,"La gente viene de lejos esperando entrar  y están mal los horarios hoy 9 de enero 2022.a las 13:00 No esta abiero, que falta de respeto",gente viene esperando entrar horarios enero abiero falta respeto
1973,"Excelente museo. ¡Les encantará a todos los niños y personas extranjeras! Excelente para ir en familia. Un gran tour por diferentes salas ubicadas dentro de todo el Museo, con salas de papel picado, primeros habitantes en Jalisco, etc. Es un increíble laberinto lleno de puertas con objetos y sorpresas maravillosas.",excelente museo encantará niños personas extranjeras excelente familia tour salas ubicadas museo salas papel picado habitantes jalisco etc increíble laberinto lleno puertas objetos sorpresas maravillosas
1974,"Vale mucho visitar este lugar , tienen asesores dando información y el mamut es un gran plus .",vale visitar asesores dando información mamut plus
1975,Un museo excelente para aprender y sorprenderse. Muy educativo y cautivador. Hay muchas historias extraordinarias que le dan significado al pasado y al presente. El mamut roba mucha escena. Vayan es un lugar obligatorio de ir en Guadalajara,museo excelente aprender sorprenderse educativo cautivador historias extraordinarias significado presente mamut roba escena vayan obligatorio guadalajara
1976,"Es increíble visitar museos y este se volvió uno de mis favoritos, los guías que trabajan ahí te cuentan la historia con tantas ganas que te pones a pensar y recordar todo y te sientes como en ese momento, todo el mobiliario increíble, actividades geniales, muy recomendable lugar para conocer más sobre el pasado y su historia.",increíble visitar museos volvió favoritos guías cuentan historia tantas ganas pones pensar recordar sientes mobiliario increíble actividades geniales recomendable historia
1977,"Éste museo me encantó porque me mostró algo, o algunas cosas también, de como vivían en el pasado, muebles hermosos, casas muy grandes, y demás cosas que seguiré investigando, sobre éste lugar y otros mas...",museo encantó mostró vivían muebles hermosos casas seguiré investigando
1978,"Sin duda un muy buen lugar para apreciar piezas, pinturas y fósiles del estado de Jalisco. Una de las pieza principales de esta exposición es el fósil del mamut, un ejemplar enorme y completo.",duda apreciar piezas pinturas fósiles jalisco pieza principales exposición fósil mamut ejemplar enorme completo
1979,"Es un museo muy bonito y bien cuidado.  Muestra la historia de la región y sus costumbres.  El personal es sumamente amable y atento.   Hay descuento para estudiantes, maestros y tercera edad.",museo bonito cuidado muestra historia región costumbres personal sumamente amable atento descuento estudiantes maestros edad
1980,Visita obligada un museo muy completo que lleva su tiempo recorrerlo. Tiene un amplia colección de objetos. Los estudiantes y mayores entran gratis.,visita obligada museo completo recorrerlo amplia colección objetos estudiantes mayores entran gratis
1981,"Es un museo muy interesante, que recopila en unas pocas salas la historia de la ZMG y sus alrededores. Se pueden observar fósiles, piezas de arte, mapas interactivos y en verano hay actividades para los niños. Los domingos es gratis, sin embargo no está abierto el museo en su totalidad, solo la planta baja.",museo interesante recopila salas historia zmg alrededores observar fósiles piezas arte mapas interactivos verano actividades niños domingos gratis abierto museo totalidad planta baja
1982,De no perderse:  el enorme retrato de Napoleón en la batalla de Marengo.,perderse enorme retrato napoleón batalla marengo
1983,"Es bellisimo, es un edificio que se inauguro en 1758 como un seminario, contiene obras de arte y pinturas bellisimas. Un repaso sobre los inicios de esta región del mundo. Imperdible !!",bellisimo edificio inauguro seminario contiene obras arte pinturas bellisimas repaso inicios región mundo imperdible
1984,Un excelente lugar con gran historia y un gran misterio.,excelente historia misterio
1985,"No tuve el recorrido completo porque sus trabajadores están de vacaciones pero lo poco que vi me encantó y quedé fascinada con los esqueletos y los ornamentos que hay en exhibición, muy interesante",recorrido completo trabajadores vacaciones vi encantó quedé fascinada esqueletos ornamentos exhibición interesante
1986,SI ESTÁ MUY PADRE.  VALE LA PENA VISITARLO.  HAY  BUEN DE HISTORIA.  MUCHAS PIEZAS PADRES.  Y LES RECOMIENDO ENTREVISTAR A UN GUARDIA DE SEGURIDAD QUE LES HABLE DEL EDIFICIO SOBRE QUE USOS TUVO Y SE QUEDARÁN 😱.,padre vale pena visitarlo historia piezas padres recomiendo entrevistar guardia seguridad hable edificio usos quedarán 
1987,"Me encantó, solo que creo debería haber más salas abiertas y algún guía ♡",encantó debería salas abiertas guía 
1988,"Del recorrido que hice en este lugar 20% cautivó mi atención y lo considere contenido muy bueno, tomando en cuenta que me gusta más el arte renacentista y clásico así como la antropología, mucho arte contemporáneo que considero no va con el tipo de edificación y el tipo de exposiciones que esperas al ver la palabra antropología. De igual manera si su gusto es más clásico como el mío no sería recomendable",recorrido hice cautivó atención considere contenido tomando gusta arte renacentista clásico antropología arte contemporáneo considero tipo edificación tipo exposiciones esperas palabra antropología gusto clásico recomendable
1989,"Exelente museo regional, una buena opcion oara visitar un fin de semana o asistir de turista  a este sitio localizado por la catedral, recomendable y los dias domingo el ingreso es totalmente gratuito.",exelente museo regional opcion oara visitar semana asistir turista sitio localizado catedral recomendable domingo ingreso totalmente gratuito
1990,Museo Regional de Guadalajara.,museo regional guadalajara
1991,Bonito lugar para ir a visitar y para poder enriquecer el conocimiento con sus diferentes salones y exposiciones.,bonito visitar enriquecer conocimiento salones exposiciones
1992,"Un lugar poco mencionado pero muy bonito, sí se desea pasar un rato en familia este lugar es una excelente opción, además cuándo falta una hora para que cierren la entrada es libre",mencionado bonito desea pasar rato familia excelente opción falta hora cierren entrada libre
1993,Me gusta mucho soy de la ciudad de Guadalajara le faltan uno poco más de  información pero me encanta.,gusta ciudad guadalajara faltan información encanta
1994,"Un buen lugar para conocer un poco de la historia mexicana , tienen varios artículos y la expo del entierro descubierto está muy padre",historia mexicana artículos expo entierro descubierto padre
1995,"Un museo precioso con la historia de Guadalajara y su cultura, el edificio es muy bonito y bien conservado, tienen también un pequeño foro donde hacen talleres, teatro incluso internacional, conferencias entre otros. Así mismo cuenta con varias salas y exposiciones permanentes y temporales. El costo es bastante accesible y esta en el corazón de la ciudad. Si visitas Guadalajara no te puedes perder este lugar histórico.",museo precioso historia guadalajara cultura edificio bonito conservado pequeño foro talleres teatro internacional conferencias salas exposiciones permanentes temporales costo accesible corazón ciudad visitas guadalajara puedes perder histórico
1996,La historia del edificio es un tanto curiosa y la historia de la región se complementa muy bien con el museo aunque en mi opinión creo que le falta varios aspectos.,historia edificio curiosa historia región complementa museo opinión falta aspectos
1997,"Muy limitada la exhibición, poca asistencia del personal, al día de mi visita no estaba abierta ni la mitad de las exhibiciones, el edificio por si solo vale la pena, un antiguo edificio del siglo XVIII que fuera seminario y después cárcel de los insurgentes de la independencia.",limitada exhibición asistencia personal visita abierta mitad exhibiciones edificio vale pena antiguo edificio siglo xviii seminario cárcel insurgentes independencia
1998,"Lugar hermoso, espacioso, tranquilo se disfruta el recorrido salas iluminadas",hermoso espacioso tranquilo disfruta recorrido salas iluminadas
1999,"Es un excelente lugar para salir y despejarse, ya sea escuchando las historias de los guardias o caminando por sus muchos pasillos mirando las distintas exposiciones.",excelente salir despejarse escuchando historias guardias caminando pasillos mirando distintas exposiciones
2000,Excelente lugar para pasar un tiempo de convivencia cultural tienes muy buena exposición y el lugar es muy agradable si tienes una oportunidad de ir no debes faltar las salas se dividen en una gran variedad y una que te sorprenderá sera la de ciencias naturales si bien no es el Museo New York esta muy padre y los domingos como muchos lugares de gobierno es pase gratuito,excelente pasar convivencia cultural exposición agradable oportunidad debes faltar salas dividen variedad sorprenderá ciencias naturales museo new york padre domingos lugares gobierno pase gratuito
2001,"El lugar es una joya en si.....pero lo poco que exponen como los carruajes en mal estado, sucios y descuidados, por todas partes se observa trabajos sin concluir y arrumbados.",joya sipero exponen carruajes sucios descuidados partes observa trabajos concluir arrumbados
2002,"Es un museo que debes visitar al ir a Guadalajara, tiene una buena ubicación ya que se encuentra a unos pasos de la catedral. Tiene un increible contenido en historia además de hermosas pinturas.",museo debes visitar guadalajara ubicación pasos catedral increible contenido historia hermosas pinturas
2003,Esta chico pero muy bonito. Esta en remodelacion porque van a celebrar 100 años de ser museo. Tienen un fossil de mamut impresionante. La guia se saca un 10! Tienen una pintura de Diego Rivera. Si tienen un tiempo libre vale la pena ir.,chico bonito remodelacion celebrar años museo fossil mamut impresionante guia saca pintura diego rivera libre vale pena
2004,"Es muy interesante tienen muchas piezas de arqueología y de la historia y cultura mexicana, solo que tienes que pagar para sacar fotos.",interesante piezas arqueología historia cultura mexicana pagar sacar fotos
2005,"Buen museo, se ve historia desde la etapa lítica, y varias exposiciones interesantes. Buen lugar para aprender y apreciar el arte en Bustos, cuadros, etc.",museo ve historia etapa lítica exposiciones interesantes aprender apreciar arte bustos cuadros etc
2006,"Comprende una vasta colección que va desde fósiles de especies que habitaron en la zona, pinturas de la época barroca y un poco de la historia moderna de Guadalajara. Hay buenos trabajos de conservación y restauración.",comprende vasta colección fósiles especies habitaron zona pinturas época barroca historia moderna guadalajara trabajos conservación restauración
2007,Buena opción familiar.,opción familiar
2008,"En domingo y cerrado, aún cuando su horario aquí definido dice que está abierto en domingo hasta las 4:30pm, hable por teléfono y me dijeron que estaría abierto, la vuelta en vano",domingo cerrado horario definido abierto domingo pm hable teléfono abierto vuelta vano
2009,"Doy las 5 estrellas ya que lo conozco perfectamente desde chamaco, lastima que la visita que realize solo había 3 salas abiertas, no hagan eso ya que es temporada de vacaciones y en domingo creo que les da una mala impresión a los visitantes que vienen de fuera....",doy estrellas conozco perfectamente chamaco lastima visita realize salas abiertas hagan temporada vacaciones domingo mala impresión visitantes vienen
2010,"Mucho material valioso, pero la museografia estaba mal organizada para mi gusto, se siente desordenado.",material valioso museografia organizada gusto desordenado
2011,"Es un lugar muy tranquilo, agradecería que hubiera visitas guiadas todo el tiempo, cuenta con juegos interactivos y se aprende bastante",tranquilo agradecería visitas guiadas juegos interactivos aprende
2012,Un lindo museo sí quieres dar un pequeño paseo o hacer una breve investigación. Sólo que el recorrido se me hizo muy corto y considero que le falta más información a las exposiciones.,lindo museo quieres pequeño paseo investigación recorrido corto considero falta información exposiciones
2013,"La verdad es un lugar excepcional, el propio edificio es una hora de arte, más su historia, exelente museo.",excepcional edificio hora arte historia exelente museo
2014,Vale la pena visitarlo. Tiene muchas salas de exposición y te permite tener un panorama claro de lo que representa esa zona desde la prehistoria hasta la actualidad.,vale pena visitarlo salas exposición permite panorama representa zona prehistoria actualidad
2015,"Les recomiendo visitar este lugar, en donde podrán apreciar varios murales del pintor mexicano Orozco, tiene salas interactivas dónde niños, adolescentes y adultos, aprenden jugando, tiene librería y tienda de regalos, hay guías en español e inglés que podrán explicarte los murales y las exposiciones de las salas, los martes y jueves la entrada es gratuita, si llevas tú identificación INE o IFE te hacen un descuento y pagas $45.00",recomiendo visitar apreciar murales pintor mexicano orozco salas interactivas niños adolescentes adultos aprenden jugando librería tienda regalos guías español inglés explicarte murales exposiciones salas martes jueves entrada gratuita llevas identificación ine ife descuento pagas
2016,Tiene objetos arqueológicos muy interesantes! Buen horario de 10 AM. A 6 pm.,objetos arqueológicos interesantes horario am pm
2017,"Un lugar muy bonito al que volvería a ir, son un poco distraídos en cuanto a seguridad pero las obras son buenas, si corre uno con suerte y te toca una linda exposición sin duda alguna valdrá la pena el visitar el lugar",bonito volvería distraídos seguridad obras corre suerte toca linda exposición duda valdrá pena visitar
2018,"Excelente museo me encanto y si eres estudiante la entrada es gratis, pero de todos modos la Estrada es muy barata si no eres estudiante, lo que me gusta de este museo es que te cuenta la historia de Jalisco desde miles de años antes",excelente museo encanto estudiante entrada gratis modos estrada barata estudiante gusta museo historia jalisco miles años
2019,Está bonito... La entrada adulto $60 y niños no pagan.,bonito entrada adulto niños pagan
2020,"Museo muy interesante en un edificio hermoso, vale muchísimo  la pena la visita",museo interesante edificio hermoso vale muchísimo pena visita
2021,Un buen museo lamentablemente lo an saqueado mucho pero aun así tiene cosas muy interesantes y vale la pena visitarlo,museo lamentablemente an saqueado interesantes vale pena visitarlo
2022,"Es un Museo con mucha riqueza histórica, en cada una de las Salas se encontraban colmadas de diversas obras de arte y el esqueleto de Mamuth fué algo verdaderamemte asombroso posar a un lado de él para tomar una fotografía. Felicidades!!   En mi próxima visita a Guadalajara no dejaré de asistir.",museo riqueza histórica salas encontraban colmadas diversas obras arte esqueleto mamuth fué verdaderamemte asombroso posar tomar fotografía felicidades próxima visita guadalajara dejaré asistir
2023,"Fue una decepción. Lo único que vale la pena ver ahí es el mamut. Todo lo demás que está en la sala ni siquiera tiene bien una descripción. No hay historia. Las carretas de la planta alta tampoco aportan nada. Hay mucha historia por aprender, pero definitivamente no en el museo.",decepción único vale pena mamut sala siquiera descripción historia carretas planta alta aportan historia aprender definitivamente museo
2024,"Totalmente irresponsables. No respetan los horarios que ellos mismos indican. Tras que abren en un espacio muy corto en el día, cierran a la hora que se les antoja en medio.",totalmente irresponsables respetan horarios indican abren espacio corto cierran hora antoja
2025,buen lugar para visitar,visitar
2026,"Es un museo en el centro de Guadalajara junto a la rotonda de los hombres ilustres, y contra esquina de la catedral ,los miércoles la entrada es gratuita por lo que pudimos entrar y apreciarla 😉 lo recomendable es ir temprano para apreciar todo con calma ya que cierran a las 6 pm, lo interesante de este museo es que es dentro de una casa emblemática y antigua por lo que también podrás apreciar la arquitectura de este lugar, las pinturas para mí fueron muy impresionantes y el saber que también aquí en Guadalajara encontraron restos de criaturas prehistóricas, así como el tipo de cultura, rituales y forma de vida.",museo centro guadalajara rotonda hombres ilustres esquina catedral miércoles entrada gratuita pudimos entrar apreciarla  recomendable apreciar calma cierran pm interesante museo casa emblemática antigua podrás apreciar arquitectura pinturas impresionantes guadalajara encontraron restos criaturas prehistóricas tipo cultura rituales forma vida
2027,Un lugar impresionante que nos relata desde el pasado hasta nuestros tiempos actuales la antropología en mesoamérica,impresionante relata tiempos actuales antropología mesoamérica
2028,"Muestras regionales de arte, cerámica, historia y paleontologia. En combinación y con buena información complementaria. Puedes encontrar al mamut y las pinturas de San Francisco de Asis entre otros.",muestras regionales arte cerámica historia paleontologia combinación información complementaria puedes encontrar mamut pinturas san francisco asis
2029,"Muy interesante y documentado el lugar, con un ambiente nostálgico, requiere de mantenimiento.",interesante documentado ambiente nostálgico requiere mantenimiento
2030,"Museo con entrada gratuita, tranquilo, con mucha información para leer, con historia Jalisciense y mesoamericana, un lindo lugar para ir solo u acompañado, si traes niños se van a desesperar ya que solo cuentan con dos monitores táctiles en todo el museo, recorrido aproximado de 30-40 min.",museo entrada gratuita tranquilo información leer historia jalisciense mesoamericana lindo u acompañado traes niños desesperar cuentan monitores táctiles museo recorrido aproximado min
2031,"Uno de los mejores destinos, incluso si eres local deberías visitarlo de vez en cuando, lo mejor de todo el mamuth",mejores destinos local deberías visitarlo mamuth
2032,Hermoso lugar con obras excelentes para ver,hermoso obras excelentes
2033,"Fui en domingo es muy lindo y entretenido, hubo una exhibicion de danza, sin embargo siento que le faltan salas...",domingo lindo entretenido exhibicion danza siento faltan salas
2034,"excelente mantenimiento , había algunas salas cerradas , pero hay cosas interesantes",excelente mantenimiento salas cerradas interesantes
2035,"Es un buen lugar para ir por un poco de cultura y para actividades de aprendizaje, recomendable.",cultura actividades aprendizaje recomendable
2036,Tiene muchas exposiciones y descuentos para estudiantes y personas de la tercera edad.,exposiciones descuentos estudiantes personas edad
2037,Excelente lugar para visitar. Talleres de verano para niños.,excelente visitar talleres verano niños
2038,"Es muy interesante, hay muchas cosas para ver, aprender, conocer y recordar. Es una edificación muy bella que guarda valiosas e importantes cosas que deben ser preservadas para generaciones venideras.",interesante aprender recordar edificación bella guarda valiosas importantes preservadas generaciones venideras
2039,La verdad no vi mucho pero me encanto ver fósiles muy antiguos es muy genial.,vi encanto fósiles antiguos genial
2040,"Muy amplio y variado. Podes saber demasiado con las exposiciones, y la sección de paleontología esta genial. Muy bueno",amplio variado podes exposiciones sección paleontología genial
2041,Espectacular en nuestra propia ciudad tenemos muchas cosas impresionantes,espectacular ciudad impresionantes
2042,"Me encantó este sitio tienen gran variedad de exposiciones es bueno para pasar una mañana muy amena y aprender, el edificio me encanta pues tiene sitios y rincones buenos para tomar buenas fotos.",encantó sitio variedad exposiciones pasar mañana amena aprender edificio encanta sitios rincones tomar fotos
2043,Excelente lugar para conocer de la historia y cultura del estado de Jalisco.,excelente historia cultura jalisco
2044,"Esta divino, los nos y adultos aprendemos mucho!",divino adultos aprendemos
2045,"Uno de los mejores museos de gdl, vale la pena visitarlo, es gratis la entrada",mejores museos gdl vale pena visitarlo gratis entrada
2046,Debes visitar este lugar ya que hay mucho ya que aprenderás y conocerás más de nuestra historia,debes visitar aprenderás conocerás historia
2047,"Un recorrido al pasado inigualable, desde un mamut que te impresionara por su enorme tamaño hasta las pinturas y arte de diferentes épocas de nuestro hermoso país, especialmente la región del bajio.",recorrido inigualable mamut impresionara enorme tamaño pinturas arte épocas hermoso país especialmente región bajio
2048,está cerrado el fin de semana,cerrado semana
2049,Un exelente lugar donde se te ñresentan buenas obras de arte y elementos de la historia,exelente ñresentan obras arte elementos historia
2050,Entrada gratuita si eres estudiante y muy bonito,entrada gratuita estudiante bonito
2051,"Un excelente lugar para aprender en familia, el precio bastante económico y creo que hay un día gratis. El Mamut impresionante!!!",excelente aprender familia precio económico gratis mamut impresionante
2052,"Exelente lugar para aprender un poco de historia e ideal para el entrenamiento de los niños en vez de tenerlos embobados con un celular, tablet o consola de videojuegos.",exelente aprender historia ideal entrenamiento niños tenerlos embobados celular tablet consola videojuegos
2053,Un museo pequeño pero interesante.,museo pequeño interesante
2054,"El mamut está genial, lo malo es que había muchas exposiciones cerradas",mamut genial malo exposiciones cerradas
2055,"De niña me encanta ir a ver este museo, es pequeño pero tiene un gran mamut. La atmósfera, la arquitectura es hermosa de los interiores de arquitectura que más me gustan de Guadalajara Centro especialmente el patio central.",niña encanta museo pequeño mamut atmósfera arquitectura hermosa interiores arquitectura gustan guadalajara centro especialmente patio central
2056,"Hermoso lugar, antiguo y lleno de historia.",hermoso antiguo lleno historia
2057,"Muy interesante. Sólo no se, porque no todas las salas estan abiertas 🤔",interesante salas abiertas 
2058,"Me encantó, es un lugar maravilloso lleno de historia.",encantó maravilloso lleno historia
2059,"Refleja la historia de Guadalajara, hay exposiciones interesantes, no dejen de visitar el Mamut jajajjajaj",refleja historia guadalajara exposiciones interesantes dejen visitar mamut jajajjajaj
2060,"Los domingos son gratis, aunque en la zona de huesos hace falta información",domingos gratis zona huesos falta información
2061,He venido 3 veces en el horario establecido y nunca lo encuentro abierto,venido horario establecido encuentro abierto
2062,Me gusto mucho pero depues regrese con mi familia para que tambien lo conocieran y resulta que estaban en remodelacion en pleno domingo :(,gusto depues regrese familia conocieran resulta remodelacion pleno domingo
2063,Nos grado a mi familia y a mi. Lo que no me gusto es que estaban en reparación los carruajes cuando fuimos!,grado familia gusto reparación carruajes
2064,El servicio del personal es pésimo :( cero amigables,servicio personal pésimo cero amigables
2065,"Buen museo de la región, si quiere conocer el guadalajara del siglo pasado se los recomiendo.",museo región guadalajara siglo recomiendo
2066,"Es bonito, pero ya no hay tantas cosas como antes..😔",bonito tantas antes
2067,"Empieza con algo llamado los primeros habitantes de .. y ahí hay restos de un mamut! Muy bello todo el lugar, la entrada es de $60 y aplican los descuentos usuales (domingos es gratis). También puedes encontrar algunas exposiciones temporales así que es bueno revisar antes de ir lo que estará disponible para buscar algo de tu agrado, por lo demás, es un común museo de historia que se enfoca en independencia y revolución. Cuando fui estaba una orquesta.",empieza llamado habitantes restos mamut bello entrada aplican descuentos usuales domingos gratis puedes encontrar exposiciones temporales revisar disponible buscar agrado común museo historia enfoca independencia revolución orquesta
2068,Hermoso lugar y buenas expocisiones!!!👍,hermoso expocisiones
2069,"Es pequeño pero muy bonito, su sala de paleontología me fascinó, la reconstrucción del esqueleto de mamut es asombrosa. De niño solía coleccionar revistas sobre dinosaurios y animales prehistóricos así que el entrar a este recinto me trajo buenos recuerdos.",pequeño bonito sala paleontología fascinó reconstrucción esqueleto mamut asombrosa niño solía coleccionar revistas dinosaurios animales prehistóricos entrar recinto trajo recuerdos
2070,"Tiene datos importantes e interesantes, sin embargo, muy pobre para una ciudad y estado con tanta historia, tradición y que aspiramos a más",datos importantes interesantes pobre ciudad tanta historia tradición aspiramos
2071,Pinturas hablan de su historia como sus objetos,pinturas historia objetos
2072,"Siempre es un gran lugar para visitar. En esta ocasión estaba en reparación más de la mitad de las salas y poco se pudo ver. Sin embargo en la entrada no te avisan eso, te cobran igual y la actitud de las que te reciben no es la más agradable. No así de la gente dentro del museo, muy atenta y amable para explicarte cada detalle.",visitar ocasión reparación mitad salas entrada avisan cobran actitud reciben agradable gente museo atenta amable explicarte detalle
2073,Excelente lugar para visitar..,excelente visitar
2074,"La construcción está hermosa, las exhibiciones están bien cuidadas. Un punto de mejora, tal vez, sería que las exhibiciones se arreglaran más cronológicamente y faltan señalizaciones hacia donde se debe dirigir uno. El precio por persona ,sin credencial, son sesenta pesos por lo que conviene que los visitantes,y más siendo estudiantes o maestros,lleven su credencial para que pasen gratis.",construcción hermosa exhibiciones cuidadas punto mejora exhibiciones arreglaran cronológicamente faltan señalizaciones dirigir precio persona credencial sesenta pesos conviene visitantesy estudiantes maestroslleven credencial pasen gratis
2075,Este museo es uno icono de la perla de occidente y esta muy bien conservado para venir con toda la familia y su construccion es impresionante es colonial sus bancas y lo que ofrece es muy interesante y si visitas la perla de occidente no puedes dejar de visitarlo y es un lugar ampliamente recomendable y accesible visitenlo👍,museo icono perla occidente conservado venir familia construccion impresionante colonial bancas ofrece interesante visitas perla occidente puedes dejar visitarlo ampliamente recomendable accesible visitenlo
2076,"Es un museo con escasas salas, la atención  no es del todo buena, hacen falta recorridos guiados y que todas las salas estén abiertas.",museo escasas salas atención falta recorridos guiados salas abiertas
2077,"Lugar imprescindible para visitar en el centro de Guadalajara por su riqueza arquitectónica e histórica. Aunque las salas permanentes están un poco descuidadas,  suele tener exposiciones interesantes. Sobre todo el hecho de involucrar a los niños su interés por el arte es una muy buena medida.",imprescindible visitar centro guadalajara riqueza arquitectónica histórica salas permanentes descuidadas suele exposiciones interesantes involucrar niños interés arte medida
2078,Muy bueno,
2079,Hermoso😊 buen trato y mucho que aprender .,hermoso trato aprender
2080,Bueno por que tiene muchas cosas como huesos de mamut pero los huesos son fósiles hechos de piedra y mas como cuadros que te siguen la mirada 😮,huesos mamut huesos fósiles hechos piedra cuadros siguen mirada 
2081,"Excelente museo ! Fui en domingo y tenían una orquesta sinfónica en uno de los patios , genial experiencia. Seguido cambian las exposiciones temporales, vale la pena repetir las visitas, y/o seguirlos en redes sociales para estr al tanto.",excelente museo domingo orquesta sinfónica patios genial experiencia seguido cambian exposiciones temporales vale pena repetir visitas seguirlos redes sociales estr
2082,Es un lugar que todos tendríamos que visitar excelente lugar,visitar excelente
2083,"Hacen falta mas personas que expliquen el recorrido ya que algunas piezas en exhibición no tienen la descripción. En general es un lugar muy bonito, sus pasillos estan llenos de historia. Si te gusta saber más de cultura e historia, este es el lugar indicado.",falta personas expliquen recorrido piezas exhibición descripción bonito pasillos llenos historia gusta cultura historia indicado
2084,"Es un lugar muy interesante, tiene mucha historia, se cobra la entrada pero hay descuento a estudiantes, esta en el centro y el edificio es antiguo y hermoso.",interesante historia cobra entrada descuento estudiantes centro edificio antiguo hermoso
2085,Un museo donde  puedes encontrar cosas inusuales,museo puedes encontrar inusuales
2086,"Hermoso, te nutre de cosas nuevas, de esas que valen la pena.",hermoso nutre valen pena
2087,Hermosa casona céntrica con mucho que ver.,hermosa casona céntrica
2088,Le falta actualización o modernizar lo un poco.,falta actualización modernizar
2089,"Le doy 2 estrellas porque entré, las salas se encontraban cerradas y al poco tiempo (Una media hora) me dijeron que estaban por cerrar y sólo estaban esperando a que me saliera, era la 1 de la tarde teniendo indicado que el cierre es a las 4:30. Deberían dar aclaraciones antes de ingresar si no hay exposiciones disponibles o si cerrarán temprano, espero en mi próxima visita no se vuelva a repetir esta situación",doy estrellas entré salas encontraban cerradas media hora cerrar esperando saliera indicado cierre deberían aclaraciones ingresar exposiciones disponibles cerrarán espero próxima visita vuelva repetir situación
