,Comentario,Texto limpio
1486,Esta muy bonito solamente que está bien que en algunos lados agreguen zonas de descanso por qué la verdad es muy cansado,bonito lados agreguen zonas descanso cansado
1487,Una maravillosa experiencia. Deben ir sin falta.  Está muy bien estructurado y mantenido. Recomendado al 100%,maravillosa experiencia falta estructurado mantenido recomendado
1488,"Excelente lugar, instalaciones, personal. Lo que tiene, lo que te enseña, todo muy bien",excelente instalaciones personal enseña
1489,"Un museo muy interesante para pasar una mañana en familia o con amigos. Lo único malo es que la información no está traducida a otro idioma, por ejemplo en inglés.",museo interesante pasar mañana familia amigos único malo información traducida idioma inglés
1490,"Es el mejor museo de dinosourios en todo mexico, las instalaciones y quipamento con el que cuentan son de ultima tecnologia, tiene unas instalaciones innovadores y muy cuidadas",museo dinosourios mexico instalaciones quipamento cuentan ultima tecnologia instalaciones innovadores cuidadas
1491,Exelente. Una experiencia muy agradable,exelente experiencia agradable
1492,"Esta excelente el lugar hay fósiles, exposiciones, animales vivos tienda de souvenirs, entrada adulto $160 adultos, $100 niños promoción de 2 adultos y dos menores $420",excelente fósiles exposiciones animales vivos tienda souvenirs entrada adulto adultos niños promoción adultos menores
1493,"Está increíble, muy completo. Dinosaurios, serpientes, animales, historia y excelente atención.",increíble completo dinosaurios serpientes animales historia excelente atención
1494,"Muy limpio, muy completo, interesante, variado y bonito, vale totalmente la pena visitarlo.",limpio completo interesante variado bonito vale totalmente pena visitarlo
1495,"Es maravilloso, sobre todo si se tienen a menores de edad cursando preescolar o primaria, les va a fascinar.",maravilloso menores edad cursando preescolar primaria fascinar
1496,Excelente lugar para conocer más acerca de la gran Roca y evolución de las especies. Recomendable para todas las edades.,excelente acerca roca evolución especies recomendable edades
1497,"La experiencia es increíble. El museo es muy bonito y explica a detalle todo lo relacionado con el desierto. Las exposiciones son muy buenas y muy detalladas, y la colección de fósiles es impresionante. Las réplicas de los lugares arqueológicos también son muy buenas. El pequeño zoológico con fauna del desierto es muy entretenida para los pequeños. Es un lugar de visita obligada para quienes vayan a Saltillo.",experiencia increíble museo bonito explica detalle relacionado desierto exposiciones detalladas colección fósiles impresionante réplicas lugares arqueológicos pequeño zoológico fauna desierto entretenida pequeños visita obligada vayan saltillo
1498,Excelente lugar para hacer ejercicio,excelente ejercicio
1499,Excelente lugar. Totalmente recomendable para todo tipo de público.,excelente totalmente recomendable tipo público
1500,Es un lugar increíble! Esta hermoso! Debes de llegar con tiempo para poder cada uno de los detalles que exponen para ti. Todas las salas contienen buena información y muchas piezas que hacen digerible el aprendizaje. Es un lugar extraordinario y super recomendable para visitar.,increíble hermoso debes llegar detalles exponen salas contienen información piezas digerible aprendizaje extraordinario super recomendable visitar
1501,Excelente Museo !! Gran Experiencia para niños y Adultos ampliamente recomendable muy limpio organizado,excelente museo experiencia niños adultos ampliamente recomendable limpio organizado
1502,Mui bonita las historia preistorica,mui bonita historia preistorica
1503,"Excelente museo, a los niños les encantó la exhibición de  dinosaurios robotizados. Los animales estaban bien cuidados y sanos. Muy recomendable",excelente museo niños encantó exhibición dinosaurios robotizados animales cuidados sanos recomendable
1504,"Es un museo que mantiene el interés tanto de niños como grandes, con su gran variedad de salas, claro como atracción principal los dinosaurios, recorrerlo lleva unas tres horas que no se hacen nada tediosas, los mapas del recinto no los dan, si se quiere uno lo venden en taquilla $10 pesos. Definitivamente un lugar por conocer.",museo mantiene interés niños variedad salas atracción principal dinosaurios recorrerlo tediosas mapas recinto venden taquilla pesos definitivamente
1505,Muy bonito lugar y con bastante riqueza cultural,bonito riqueza cultural
1506,"Todo muy bien excelente servicio
Al momento de entrar te reciben exelente  muy atentos en todo  explicando  muy bien cada detalle

Los niños se la pasaron exelente de arriba a abajo sorprendidos con cada una de las atracciones no se diga los dinosaurios robotizados fue de lo mejor
Un lugar al que mi hijo ancia regresar",excelente servicio entrar reciben exelente atentos explicando detalle niños pasaron exelente abajo sorprendidos atracciones diga dinosaurios robotizados hijo ancia regresar
1507,Maravilloso museo enfocado al ecosistema desértico y con mucho material sobre dinosaurios y evolución. Tiene un zoo pero no lo recorrí. Tiene muchas suculentas a la venta.,maravilloso museo enfocado ecosistema desértico material dinosaurios evolución zoo recorrí suculentas venta
1508,"Excelente experiencia, muy grande el museo, tanto cómo para recorrerlo más de una vez.",excelente experiencia grande museo recorrerlo
1509,"Buen museo, información digerible para público en general, además hay salas no necesariamente enfocadas a paleontología, hay algunos animales y cactáceas y otras plantas suculentas.
Un punto es que no hay señalamiento de donde inicia el recorrido.",museo información digerible público salas necesariamente enfocadas paleontología animales cactáceas plantas suculentas punto señalamiento inicia recorrido
1510,"Si vas a Saltillo, es visita obligada, bonito e interesante museo, y cuenta con todas las medidas necesarias de covid",vas saltillo visita obligada bonito interesante museo medidas necesarias covid
1511,"Hermosimisimo museo, grande, mucha informacion y gran cantidad de animales, no dejen de visitarlo.",hermosimisimo museo grande informacion cantidad animales dejen visitarlo
1512,Muy bonito lugar para visitar,bonito visitar
1513,"Muy buen museo. Execelente coleccion de fosiles que tienen asi como flora y fauna, son sorprendentes las plantas del desierto",museo execelente coleccion fosiles flora fauna sorprendentes plantas desierto
1514,"Muy divertido para llevar a nuestros hijos y abuelos, se la pasarán genial.",divertido hijos abuelos pasarán genial
1515,Excelente museo. Muy grande y con una exposición muy completa. Visite con toda la familia. Lleve agua y lonche.,excelente museo grande exposición completa visite familia lleve agua lonche
1516,Muy buen lugar a donde ir si estas en Saltillo!!! Supero mis espectativas,saltillo supero espectativas
1517,"Un excelente museo para aprender del desierto, de Coahuila y sus ecosistemas. Lástima que es muy caro y que seguido está en remodelación, no pudimos ver todo el pabellón inicial.",excelente museo aprender desierto coahuila ecosistemas lástima caro seguido remodelación pudimos pabellón inicial
1518,Excelente lugar para aprender sobre los dinosaurios y visitar su zoológico,excelente aprender dinosaurios visitar zoológico
1519,"Un museo que muestra la huella de los dinosaurios en la zona norte de México, muy bien cuidado y con todos los servicios que los visitantes puedan necesitar.
Hay un pequeño zoológico que no está en las mejores condiciones posibles, es triste ver a los animales en espacios tan pequeños y bajo los tremendos rayos del sol.",museo muestra huella dinosaurios zona norte méxico cuidado servicios visitantes puedan necesitar pequeño zoológico mejores condiciones posibles triste animales espacios pequeños tremendos rayos sol
1520,Gran museo! Las colecciones muy bien ambientadas! Los niños lo disfrutan mucho,museo colecciones ambientadas niños disfrutan
1521,"Me gustó mucho, la decoración se me hace muy buena, muchos animales en exhibición y muchos parecen muy reales. 👌🏼",gustó decoración animales exhibición parecen reales 
1522,"Es un museo unico, nos atrapo en la historia.",museo unico atrapo historia
1523,Es un museo muy padre de los mejores que e visitado y tiene su zoológico de las especies de esa región,museo padre mejores visitado zoológico especies región
1524,Excelente lugar para conocer acerca de la historia de la vida en la tierra y sus eras.,excelente acerca historia vida tierra
1525,"Agradable lugar, muy bonito y con buen contenido. Recomiendo que si quieren participar en las actividades del lugar lleguen a una buena hora, entre el medio día y las 2 o 3 de la tarde.",agradable bonito contenido recomiendo quieren participar actividades lleguen hora
1526,"Excelente lugar, la entrada está en $160 pero vale cada peso que se paga",excelente entrada vale peso paga
1527,"Muy padre si quieres conocer datos interesantes, adicional conecta con el parque las maravillas, bien para pasear",padre quieres datos interesantes adicional conecta parque maravillas pasear
1528,"Excelente sitio para visitar, si llegas en auto tiene un amplio estacionamiento.
Diviértete sin importar la edad que tengas disfrutando de caminar entre dinosaurios",excelente sitio visitar llegas auto amplio estacionamiento diviértete importar edad disfrutando caminar dinosaurios
1529,"Muy interesante, me sorprendio que tienen incluso una área de zoológico, muy completo.",interesante sorprendio área zoológico completo
1530,"Excelentes exhibiciones, animales, vegetación y audiovisuales!!",excelentes exhibiciones animales vegetación audiovisuales
1531,"Muy bonitas instalaciones"" hace 8 años no venia y ya cuentan con nuevas exhibiciones
Para pasar toda la mañana y parte de la tardé disfrutar .",bonitas instalaciones años venia cuentan exhibiciones pasar mañana tardé disfrutar
1532,"Tiene información interesante de conocer y al final tiene exposición de animales como serpientes etc. Es muy grande y bonito, me encantó. Tienen que visitarlo 👌✨",información interesante exposición animales serpientes etc grande bonito encantó visitarlo 
1533,Exelente...me encanto...desde él 2006 no hiba al museo 🙁todo espectacular....,exelenteme encantodesde hiba museo todo espectacular
1534,Museo muy completo que recorre todas las épocas de la Tierra. Se encuentran muchos fósiles y animales de verdad tipo zoológico. Recorrer con tiempo ya que es algo grande.,museo completo recorre épocas tierra encuentran fósiles animales tipo zoológico recorrer grande
1535,"Museo muy grande, bonito y completo.",museo grande bonito completo
1536,Excelente lugar!,excelente
1537,"Maravilloso , mucho que ver , para disfrutar cada espacio  se necesitan unas 4 horas
Explicaciones y muestras ,  de fósiles , plantas , formación de desiertos , los perritos de la pradera me enamoraron ♥️",maravilloso disfrutar espacio necesitan explicaciones muestras fósiles plantas formación desiertos perritos pradera enamoraron 
1538,"Cumplen con todas las medidas de sanidad, las exhibiciones están sorprendentes, y los zovenirs son geniales, tiene dinosaurios enormes y a muy buen precio, incluso el área de snacks maneja precios muy accesibles para comer. Excelente para ir en familia.",cumplen medidas sanidad exhibiciones sorprendentes zovenirs geniales dinosaurios enormes precio área snacks maneja precios accesibles comer excelente familia
1539,"Muy bonito y esta grande, tardas en recorrerlo",bonito grande tardas recorrerlo
1540,"Un excelente lugar, rico en cultura e historia de los desiertos del mundo. Con actividades y recorridos para todas las edades. Sin duda un buen lugar tanto para chicos como para grandes.",excelente rico cultura historia desiertos mundo actividades recorridos edades duda chicos
1541,"El museo es muy interesante. Maneja un explicación detallada sobre el ecosistema del desierto y además maneja otros temas como paleontología, antropología y un poco de historia del estado de Coahuila desde la llegada de los españoles hasta el siglo XX. También tienen una exposición de animales disecados, fósiles y cuenta con un pequeño zoológico y un herpetario. El costo de la entrada es de $130 por persona, algo elevado pero lo valen.",museo interesante maneja explicación detallada ecosistema desierto maneja temas paleontología antropología historia coahuila llegada españoles siglo xx exposición animales disecados fósiles pequeño zoológico herpetario costo entrada persona elevado valen
1542,Ecelente lugar para compartir in momento familiar,ecelente compartir in familiar
1543,Recomendable al 100 % muy bonito lugar para pasear y a la vez aprender todo acerca de la flora y fauna del desierto !!!,recomendable bonito pasear aprender acerca flora fauna desierto
1544,Excelente visita la verdad vale la pena,excelente visita vale pena
1545,Muy interesante esta hermoso,interesante hermoso
1546,"Super recomendable. Excelente opción para visitar con la familia., O amigos",super recomendable excelente opción visitar familia amigos
1547,"Un lugar muy seguro (por la pandemia) con los protocolos sanitarios, muy entretenido y educativo.",seguro pandemia protocolos sanitarios entretenido educativo
1548,"Esta hermoso!! Hace años que no lo visitaba y ahora que fui está limpio, tiene pabellónes nuevos, y las personas muy amables",hermoso años visitaba limpio pabellónes personas amables
1549,"Es un lugar muy padre lleno de animales,muy limpio y los trabajadores caen muy bien se los recomiendo mucho :)",padre lleno animalesmuy limpio trabajadores caen recomiendo
1550,"Bonito lugar, agradable y muy limpio, recomiendo que vayan con tiempo para que alcancen a apreciar todo ya que el recorrido amerita un poco de tiempo para apreciar la exhibición y tomar fotografías, llevar agua, zapatos cómodos la caminata es de más de dos horas!",bonito agradable limpio recomiendo vayan alcancen apreciar recorrido amerita apreciar exhibición tomar fotografías agua zapatos cómodos caminata
1551,Es muy entretenido puedes ir con la familia y por último los empleados son muy educados.,entretenido puedes familia empleados educados
1552,"Una visita obligada si estás en Saltillo 👏 Exposición paleontológica, Jardín Botánico, zoológico, historia de la región y mucho más!!! Las nieves que venden adentro, junto a la fuente, están buenísimas 🍨",visita obligada saltillo  exposición paleontológica jardín botánico zoológico historia región nieves venden adentro fuente buenísimas 
1553,Excelente lugar para pasar un buen rato en familia... instalaciones muy bien cuidadas. Personal muy eficiente y atento.,excelente pasar rato familia instalaciones cuidadas personal eficiente atento
1554,"Muy bien administrado, solo que cobran el estacionamiento y el boleto de entrada no es muy barato, limita la cultura de la gente que no lo puede pagar.",administrado cobran estacionamiento boleto entrada barato limita cultura gente pagar
1555,"Excelente lugar muy variado, interesante para todas las edades. El costo por la entrada es muy barato.",excelente variado interesante edades costo entrada barato
1556,"Muy recomendable, es enorme y vale la pena ir",recomendable enorme vale pena
1557,Muy didáctico. Agregaron zona de minareles y otros pequeños cambios. Costo accesible.,didáctico agregaron zona minareles pequeños cambios costo accesible
1558,"Muy bueno y bonito.. vale mucho la pena para niños y adultos. Muy ordenado, limpio, climatizado y al aire libre muestras también. Es algo para visitarse despacio. No comimos ahí, por lo que no se como están los alimentos.  Pero Saltillo ofrece muchos lugares para comer muy rico. Que sigan creciendo y espero visitar otra vez.",bonito vale pena niños adultos ordenado limpio climatizado aire libre muestras visitarse comimos alimentos saltillo ofrece lugares comer rico sigan creciendo espero visitar
1559,"Excelente lugar, buena historia perfecto para niños y adultos",excelente historia perfecto niños adultos
1560,Muy bonito tiene salas muy variadas e interesantes,bonito salas variadas interesantes
1561,"Excelente, me gustó mucho, solo que me gustaría que tuvieran a los cocodrilos en espacios más grandes, porque están en zonas samamente reducidas.",excelente gustó gustaría cocodrilos espacios zonas samamente reducidas
1562,"Martes está una promo más barato las entradas por qué normal si está caro para mí más o menos los martes 100 por persona otro día 200 n .

La caminada no es mucho pero de tanto estar parado se hace pesado a algunos pero hay bancas en algunos puntos ..

Es mejor ir bien comido por qué venden solo comida chatarra no venden algo que puedas comer bien

Pero está excelente si te gustan los museos para salir a distraerte o de paseo",martes promo barato entradas normal caro martes persona n caminada parado pesado bancas puntos comido venden comida chatarra venden puedas comer excelente gustan museos salir distraerte paseo
1563,El precio de acceso lo considero muy elevado debería ser más accesible para ka co. Unidad local,precio acceso considero elevado debería accesible ka co unidad local
1564,"Su servicio es de lo mejor, son muy amables y atentos. Aunque no todas las áreas están abiertas por la contingencia, pero respeto su decisión y la.preocupacion de la salud de los usuarios. Enhorabuena",servicio amables atentos áreas abiertas contingencia respeto decisión lapreocupacion salud usuarios enhorabuena
1565,"Muy buen lugar para pasarlo en familia. Las instalaciones son muy amplias y muy bonito el recorrido que se realiza, desde las exposiciones, hasta el museo viviente, muy recomendado.",pasarlo familia instalaciones amplias bonito recorrido realiza exposiciones museo viviente recomendado
1566,"Una de las mejores complejos del país, excelente para toda la familia, especialmente para los niños con sus instalaciones interactivas.",mejores complejos país excelente familia especialmente niños instalaciones interactivas
1567,"Excelente. Me toco poca gente y siento que lo recorrí demasiado rápido es un poco pequeño, limpieza en áreas y sanitario. Se los recomiendo y más la tienda de suvenirs. Económico",excelente toco gente siento recorrí rápido pequeño limpieza áreas sanitario recomiendo tienda suvenirs económico
1568,Excelente lugar. Las áreas muy limpias y cuidadas :),excelente áreas limpias cuidadas
1569,"Excelente lugar para recorrerlo un día, muchas cosas que ver.
El precio puede ser algo costoso pero lo vale 👍",excelente recorrerlo precio costoso vale 
1570,Bueno pero cada ves k vamso siempre está cerrado una o otra área se entiende k aya remodelación pero si deberían de entender k uno va a ver las cosas y pues k este cerrado de desanima a volver,ves k vamso cerrado área entiende k aya remodelación deberían entender k k cerrado desanima volver
1571,"Respetan todas las medidas de prevención de la contingencia, los precios son accesibles y las instalaciones están limpias y muy bonitas, los animales se ven bien cuidados. Me gusto mucho! ❤",respetan medidas prevención contingencia precios accesibles instalaciones limpias bonitas animales ven cuidados gusto 
1572,"Muy bien,muy entretenido para toda la familia",bienmuy entretenido familia
1573,"El estado de Coahuila, ofrece un lugar ,que  da vislumbre de lo antepasado.. se observa una colección de minerales y fosiles, además de animales endemicos. Y se encuentra en la Ciudad de Saltillo",coahuila ofrece vislumbre antepasado observa colección minerales fosiles animales endemicos ciudad saltillo
1574,"Un muy bonito museo muy extenso pero muy bien detallado y explicada cada sala, la sala de los dinosaurios es de las mas impresionantes, además en una parte externa puedes ver varias especies de animales como el lobo que se encuentra en peligro de extinción, la entrada tiene un costo de $160 por persona.",bonito museo extenso detallado explicada sala sala dinosaurios impresionantes externa puedes especies animales lobo peligro extinción entrada costo persona
1575,"Muy buen museo, tanto para mayores como niños siempre se divierten, un lugar para visitar con frecuencia.",museo mayores niños divierten visitar frecuencia
1576,Muy interesante recorrido tanto para adultos como para los niños.,interesante recorrido adultos niños
1577,es un excelente lugar para conocer mas sobre coahuila hay mucha variedad de contenido ademas de que en sus instalaciones tiene restaurantes 10/10,excelente coahuila variedad contenido instalaciones restaurantes
1578,"De los mejores museos que hay en México, cuenta con piezas reales en buen estado. Las explicaciones te llevan a la prehistoria, buen lugar para aprender del pasado, del desierto y de los animales.",mejores museos méxico piezas reales explicaciones llevan prehistoria aprender desierto animales
1579,Simplemente genial. Mucho mejor de lo que esperaba. Hay que ir con tiempo para disfrutar toda la exposición.,simplemente genial esperaba disfrutar exposición
1580,"Una gran experiencia, muy bonito y bien cuidado, el personal muy amable!!",experiencia bonito cuidado personal amable
1581,"El museo en si esta genial, mucha información y divertido. Lamentablemente por el covid se pierde mucho ya qué hay áreas interactivas que no puedes tocar. Costo 160 por persona, creo que es caro considerando lo anterior.",museo genial información divertido lamentablemente covid pierde áreas interactivas puedes tocar costo persona caro considerando
1582,"De los mejores museos del país, basta información sobre la flora y fauna del desierto, esqueletos de dinosaurios, animales disecados, animales vivos, imperdible!!! Vayan con tiempo fácil son más de dos hr de entretenimiento entre sus múltiples salas, además la zona de dinosaurios robots es muy amplia por la lluvia no pudimos visitarla pero que gran museo, de mis favoritos!!!",mejores museos país basta información flora fauna desierto esqueletos dinosaurios animales disecados animales vivos imperdible vayan fácil hr entretenimiento múltiples salas zona dinosaurios robots amplia lluvia pudimos visitarla museo favoritos
1583,"Me encantó, super padre, y con interacción con dinosaurios, waooo fantástico. Pasamos un día muy bonito",encantó super padre interacción dinosaurios waooo fantástico pasamos bonito
1584,"Sin lugar a dudas es uno de los mejores recintos sobre ciencias naturales. Aunque su carta fuerte son los dinosaurios y el trabajo que realizan de investigación y difusión, también hay áreas para ver y conocer sobre serpientes, murciélagos y en general la fauna y cactáceas del desierto de Coahuila.

Es muy extenso, por lo que se recomienda destinar varias horas para disfrutarlo, además de las colecciones permanentes, tienen actividades eventuales muy recomendables. Su aniversario es en Noviembre.",dudas mejores recintos ciencias naturales carta fuerte dinosaurios realizan investigación difusión áreas serpientes murciélagos fauna cactáceas desierto coahuila extenso recomienda destinar disfrutarlo colecciones permanentes actividades eventuales recomendables aniversario noviembre
1585,"Excelente museo, lástima que varias actividades interactivas estaban clausuradas por Covid.",excelente museo lástima actividades interactivas clausuradas covid
1586,"Muy. Padre experiencia, se los recomiendo",padre experiencia recomiendo
1587,Muy bonito lugar y sobre todo los dinosaurios mecanizados y mucha variedad de animales,bonito dinosaurios mecanizados variedad animales
1588,"Excelente museo para los niños y niñas, tiene mucha información muy valiosa y los animales prehistóricos, excelentes!!!
Felicidades a todos y todas que trabajan allí.....!!!!",excelente museo niños niñas información valiosa animales prehistóricos excelentes felicidades
1589,"Excelente lugar para pasar en familia. No reciben tarjeta, solo pago en efectivo.",excelente pasar familia reciben tarjeta pago efectivo
1590,Es muy grande y con muchas horas de entretenimiento. Excelente lugar para visitar con amigos y familia.,grande entretenimiento excelente visitar amigos familia
1591,"Un buen lugar para ir a visitar y enseñar a los niños de los dinosaurios. Gran variedad de exhibiciones, animales disecados.",visitar enseñar niños dinosaurios variedad exhibiciones animales disecados
1592,Muy entretenido para pasar un rato agradable en familia,entretenido pasar rato agradable familia
1593,"Excelente museo muy grande, al principio creí que era un museo donde solo vería temas de desierto pero el museo cuenta con salas de otros temas (dinosaurios, animales, historia) al final del museo tienen algunos animales reales, muy buen museo. Prepárate para caminar mucho :)",excelente museo grande principio creí museo vería temas desierto museo salas temas dinosaurios animales historia museo animales reales museo prepárate caminar
1594,"Buen lugar para visitar en saltillo.
Con amplia exposición de flora y fauna del lugar ademas los restos fósiles de dinosaurios y diferentes vestigios enco trados en el estado de Coahuila y que se exiben en este lugar es fascinante. El diseño de las salas de exhibición es agradable al recorrerlo así como la visita a los diferentes espacios con animales vivos en espacios adecuados para ellos y la bella vista que se tiene de la Cd. De Saltillo como si fuera parte del paisaje te dejara con una agradable sensacion de haber realmente disfrutado el día.",visitar saltillo amplia exposición flora fauna restos fósiles dinosaurios vestigios enco trados coahuila exiben fascinante diseño salas exhibición agradable recorrerlo visita espacios animales vivos espacios adecuados bella vista cd saltillo paisaje dejara agradable sensacion realmente disfrutado
1595,"De lo mejor de la ciudad, además para dar una buena caminata no te lo acabas. Muy bien👍",ciudad caminata acabas bien
1596,"Excelente espacio de promoción de la cultura y la biodiversidad que el desierto alberga, tanto del entorno natural como social, desconocida, denostado por muchos.",excelente espacio promoción cultura biodiversidad desierto alberga entorno natural social desconocida denostado
1597,Exelente lugar solo  ay que ir temprano xq ai  mucho que ver  ..👍,exelente ay xq ai 
1598,Bien recomendado solo le falta q vendan comida en el área de recepción de ahí todo está precioso,recomendado falta q vendan comida área recepción precioso
1599,"Visita obligada si estás en la ciudad.
Enorme lugar que exige disponibilidad de tiempo, calzado cómodo y muchas deseos de conocer la región.",visita obligada ciudad enorme exige disponibilidad calzado cómodo deseos región
1600,"Me encantó,el precio es accesible,hasta en los souvenir......el niño estaba encantado,yo pensé que iba a ver puras muestras de piedra e historia....y me lleve una muy grata sorpresa, no lo comentó,pero vale la pena ir, ánimo",encantóel precio accesiblehasta souvenirel niño encantadoyo pensé iba puras muestras piedra historiay lleve grata sorpresa comentópero vale pena ánimo
1601,"Esta muy bien organizado, los pabellones tienen la información bien detallada y en excelentes condiciones, los precios no son muy elevados y de lunes a viernes el costo es menor, en ocaciones tiene promociones, ademas tienen pabellones de reptiles, borregos cimarrones, osos, lobo y perrito de las praderas, ademas de contar con una nueva exposición de dinosaurios y por supuesto una área de cactaceas, si no tienes nada que hacer un fin de semana es el ideal para llevar a tu familia y conocer mas acerca de la flora, fauna, minerales de la región.",organizado pabellones información detallada excelentes condiciones precios elevados lunes viernes costo menor ocaciones promociones pabellones reptiles borregos cimarrones osos lobo perrito praderas contar exposición dinosaurios área cactaceas semana ideal familia acerca flora fauna minerales región
1602,Está increíble y muy limpio! Los especímenes vivos están en excelentes condiciones. Visítenlo cuando puedan,increíble limpio especímenes vivos excelentes condiciones visítenlo puedan
1603,Agradable todo el paseo lo disfruté mucho,agradable paseo disfruté
1604,"Es un lugar donde se junta la historia desde los dinosaurios hasta nuestros días.
Pasando por la vida silvestre de un zoológico",junta historia dinosaurios pasando vida silvestre zoológico
1605,"8 salas

Colección de huesos/fósiles de dinosaurios

Animales disecados

Animales vivos

Souvenir

Invernadero de cactáceas

Venta de dulces(muy sabroso el de tamarindo en jarrito) y figuras de barro

Había una pequeña cafetería pero no la vi funcionar

Excelentes baños",salas colección huesosfósiles dinosaurios animales disecados animales vivos souvenir invernadero cactáceas venta dulcesmuy sabroso tamarindo jarrito figuras barro pequeña cafetería vi funcionar excelentes baños
1606,"Mmuy amplio varias Salas tiempo recorrido entre 2 a 3 horas y zoologico peque tambien, serpentario.",mmuy amplio salas recorrido zoologico peque serpentario
1607,"Excelente lugar, muy bonito,limpio ordenado y mucha atención asia los visitantes. Me agrado el lugar!!!",excelente bonitolimpio ordenado atención asia visitantes agrado
1608,Me encantó excelente lugar para conocer y aprender de México y de nuestro planeta bello,encantó excelente aprender méxico planeta bello
1609,"Me encantó,  esta muy entretenido  si están en Saltillo no se vayan sin conocerlo",encantó entretenido saltillo vayan conocerlo
1610,Maravilloso sitio...sus exposiciones geniales y con piezas originales... único,maravilloso sitiosus exposiciones geniales piezas originales único
1611,"El pabellon nuevo muy padre y los dinosaurios de escala real estan muy bien hechos. Felicidades Saltillo, tienen un museo super bien hecho.",pabellon padre dinosaurios escala real hechos felicidades saltillo museo super
1612,"Muy recomendable, me gustó mucho es la segunda vez que lo visitó",recomendable gustó visitó
1613,"Súper padre, si viajan a saltillo deben ir al museo! Puedes comprar plantas de la región! Muy padres para decorar el cuarto o una mesa de trabajo!",súper padre viajan saltillo museo puedes comprar plantas región padres decorar cuarto mesa
1614,"Gran variedad de cosas para ver y conocer: dinosaurios, animales disecados y un mini zoológico. Excelente para visitar en familia.",variedad dinosaurios animales disecados mini zoológico excelente visitar familia
1615,"Excelente lugar, buenísimas instalaciones, amplio estacionamiento, un lugar para aprender y divertirte a lo grande",excelente buenísimas instalaciones amplio estacionamiento aprender divertirte grande
1616,Maravilloso ✨ me encanto... Perfecto para distraerse de la rutina y apreciar nuestro hermoso Saltillo.,maravilloso  encanto perfecto distraerse rutina apreciar hermoso saltillo
1617,"Muy grande y enriquecedor, faltaban algunas etiquetas pero está muy interesante y limpio",grande enriquecedor faltaban etiquetas interesante limpio
1618,"El jardín de las maravillas, un lugar tranquilo, limpio muy familiar dónde se puede disfrutar la naturaleza, después de recorrer las instalaciones del museo",jardín maravillas tranquilo limpio familiar disfrutar naturaleza recorrer instalaciones museo
1619,Buena experiencia recomendable 100%,experiencia recomendable
1620,"En general está muy bonito el museo, faltan algunas descripciones en objetos y mantenimiento en algunos elementos interactivos. Muy recomendable.",bonito museo faltan descripciones objetos mantenimiento elementos interactivos recomendable
1621,"El museo más grande en Saltillo, cuenta con muchas exposiciones, flora, fauna y una hermosa fuente de tortugas !!!
La mejor que haya visto hasta el momento, valió la pena haberlo conocido!!!!",museo grande saltillo exposiciones flora fauna hermosa fuente tortugas visto valió pena haberlo conocido
1622,Muy buen lugar para ir a distraerte kn rato y conocer más sobre la historia 👍🏼,distraerte kn rato historia 
1623,"Una experiencia inolvidable, muy amable el personal, excelente en todos los aspectos. Recomendado para todo público",experiencia inolvidable amable personal excelente aspectos recomendado público
1624,"Lo que vimos hoy,es regresar el pasado y como vivía los antepasados,conseguir su alimento, vestimenta ...y lo que existía en abundancia de flora y fauna,sin que hallase contaminación..",vimos hoyes regresar vivía antepasadosconseguir alimento vestimenta existía abundancia flora faunasin hallase contaminación
1625,"Es un sitio extraordinario, falta tiempo para hacer un recorrido completo, bastante que ver y aprender en este lugar, excelente atención del personal que labora en el museo. Les sugiero comprar algún detalle a los artesanos que se encuentran aquí.
Aquí se presenta en forma muy clara y sintetizada las diferentes etapas del desarrollo de nuestra sociedad. Muy recomendable visitarlo y disfrutar el recorrido.",sitio extraordinario falta recorrido completo aprender excelente atención personal labora museo sugiero comprar detalle artesanos encuentran presenta forma clara sintetizada etapas desarrollo sociedad recomendable visitarlo disfrutar recorrido
1626,"Excelente museo. Muy amplio. Cuenta con área de fósiles, zoológico, dinosaurios robot. Comida y tienda de recuerdos. Podría regresar muchas veces más.",excelente museo amplio área fósiles zoológico dinosaurios robot comida tienda recuerdos regresar
1627,Excelente lugar para conocer más de nuestro pais y de las diferentes especies de plantas y animales que en él existen y habitan,excelente especies plantas animales habitan
1628,"Es un museo muy completo, con diferentes galerías, interactivos y con muchas s ejemplares disecados de diferentes especies. Creo que lo más impresionante son los ejemplares fósiles y toda la información que tienen sobre ellos. Los perritos de las praderas son adorables, te entretienes un buen rato viéndolos. Los precios están accesibles: 120 por persona y hay paquetes familiares.",museo completo galerías interactivos s ejemplares disecados especies impresionante ejemplares fósiles información perritos praderas adorables entretienes rato viéndolos precios accesibles persona paquetes familiares
1629,Muy grande y limpio,grande limpio
1630,Exelente lugar para pasar mínimo 3 horas en familia. Aunque está en renovación el primer nivel los otros 2 muy agradables. Largas filas para adquirir las entradas. Aceptan pago con tarjetas de crédito o débito.,exelente pasar mínimo familia renovación nivel agradables largas filas adquirir entradas aceptan pago tarjetas crédito débito
1631,Museo interesante sobre el desarrollo natural de la geografía e historia del norte del país. Hay réplicas de fósiles de dinosaurios encontrados en Coahuila y también muy buenas exposiciones de animales disecados,museo interesante desarrollo natural geografía historia norte país réplicas fósiles dinosaurios encontrados coahuila exposiciones animales disecados
1632,"De los mejores museos que conozco, tiene más exposiciones de las que imaginé, es muy completo y se puede aprender mucho",mejores museos conozco exposiciones imaginé completo aprender
1633,Exelente muy recomendable,exelente recomendable
